Geneid	RNA STAR on data 13, data 28, and data 27: mapped.bam
CTDSPL2P2	1
SERPINA7	0
LOC105373305	2
LOC105373304	0
NRK	6
RNU6-207P	0
LOC105373303	0
LOC107985680	9
KCTD9P2	18
TEX13A	1
RPL18AP14	0
PHB1P10	0
IL1RAPL2	9
ESX1	0
FAM199X	148
LOC286437	83
ZCCHC18	72
SLC25A53	21
LOC101060236	0
LOC122394733	1
H2BW3P	1
LOC107985662	1
H2BW2	0
H2BW1	0
LOC107987334	0
H2BW4P	0
DPPA3P1	0
SLC25A53P1	0
TMSB15B	3
ELF2P1	3
H2BP9	0
TMSB15B-AS1	1
RNA5SP511	0
PLP1	1
RAB9B	4
LOC107985661	32
TMEM31	1
GLRA4	0
MORF4L2-AS1	17
MORF4L2	997
CNEP1R1P1	0
TCEAL1	188
TCEAL3	277
LOC105373302	3
TCEAL4	795
LINC02589	0
RAB40A	1
LL0XNC01-250H12.3	59
BEX3	1842
TCEAL9	670
TCEAL7	14
BEX2	115
TCEAL5	6
LOC100420653	0
TCEAL8	194
BEX4	252
RPSAP59	0
LOC100128601	2
NXF3	125
BEX1	43
NUDT19P2	1
RAB40AL	5
MTCYBP32	0
MTND6P32	0
MTND5P26	0
MTND4P32	0
MTCO3P19	0
MTATP6P19	0
MTCO2P19	0
MTCO1P19	7
MTND2P2	0
MTND1P32	3
LINC00630	17
BHLHB9	0
GPRASP2	0
BEND7P1	0
RNU6-589P	0
GPRASP1	59
H3P45	2
ARMCX5-GPRASP2	7
ARMCX5	37
NXF4	1
LOC100420162	0
FOXN3P1	12
TMSB15A	63
TCP11X2	0
NXF2B	0
LOC100499471	0
NXF2	1
TCP11X1	0
TCP11X3P	18
BEX5	177
LOC105373299	0
TCEAL6	20
TCEAL2	55
MTND6P13	0
C3orf49P1	5
H2BP8	9
RNU6-345P	0
ZMAT1	160
NXF5	1
GK4P	19
LOC100533636	0
RNU6-587P	0
LOC100420247	0
ARMCX2	88
RNU6-30P	1
ARMCX3	440
ARMCX6	82
ARMCX7P	6
ARMCX1	112
PRKCIP1	1
PPIAP90	0
ARMCX4	70
HNRNPH2	2
GLA	188
RPL36A	3
RPL36A-HNRNPH2	0
BTK	144
TIMM8A	24
RPL21P132	0
NANOGNBP3	25
RNU6-934P	0
TAF7L	7
DRP2	3
YWHAQP8	0
CENPI	21
TMEM35A	15
TRMT2B	89
ARL13A	2
CSGALNACT2P1	1
NSA2P3	5
HNRNPA1P27	0
XKRX	20
HNRNPA1P26	4
NOX1	2
CSTF2	73
RAD21P1	0
PPIAP89	0
SYTL4	90
SRPX2	50
TSPAN6	151
LOC105373298	2
TNMD	4
PCDH19	8
RPSAP8	77
CTDSPL2P1	0
B3GNT2P1	1
XRCC6P5	4
TEX101P1	0
HMGB1P32	12
EEF1A1P15	6
LOC100420955	0
RPL6P29	0
KPNB1P1	0
NCKAP1P1	0
ERVFC1	1
DIAPH2-AS1	1
RN7SL74P	3
NDUFB5P2	0
RPA4	3
DIAPH2	180
SKP2P1	0
LOC105373296	0
LOC107985714	0
RN7SKP194	0
LOC105373294	0
BRDTP1	1
RPS29P28	0
LOC101928508	2
RN7SL379P	3
KAT7P1	4
LOC100420872	2
RPS7P13	7
HNRNPDLP1	0
HNRNPDLP3	0
GTF3C6P1	0
RNA5SP510	0
CALM1P1	2
MIR548M	0
LOC107985710	1
CCNB1IP1P3	2
LOC107985647	2
PAICSP7	7
LOC107985704	10
TUBB4BP8	0
RNU6-332P	0
USP37P1	2
FAM133A	7
NAP1L3	3
RPL7P55	5
NT5DC1P1	0
ST13P18	29
AP2B1P1	11
DLGAP5P2	2
TUSC2P2	0
RPL26P36	215
SNX3P1X	0
KRT18P11	41
EIF4A1P10	258
VDAC1P3	1
RNU2-26P	0
PCDH11X	3
LOC105373293	0
SERBP1P4	2
PABPC5	4
LOC100287033	2
LOC107985643	1
PABPC5-AS1	0
LOC107985700	0
RNU6-555P	0
UBE2V1P9	0
LOC105373292	1
RNF19BPX	3
USP12PX	4
STAU2P1	11
TGIF2LX	0
LOC102724150	0
SRIP2	1
LOC107985653	0
CPXCR1	0
LOC107985713	4
CAPZA1P1	13
TMEM184CP1	0
MRPS22P1	0
RPL34P36	4
RPSAP15	224
KLHL4	4
COPS8P1	0
FCF1P9	0
GEMIN8P3	0
LOC112267875	1
EEF1A1P29	21
DACH2	1
TPMTP4	2
STIP1P3	25
NDUFA5P7	0
MIR361	0
CHM	85
SFR1P2	0
MIR1321	0
POF1B	30
ZNF711	21
LOC101928128	0
SATL1	0
APOOL	79
UBE2DNL	0
SETP4	0
TEX16P	55
HDX	22
MIR548I4	0
RPS6KA6	16
CYLC1	0
TERF1P4	15
POMPP1	0
POU3F4	17
LOC107985635	0
ATG4AP1	6
EIF3MP1	2
LOC105373288	0
LOC105373287	0
RPL22P22	8
EIF3JP1	5
LOC105373286	0
RNU6-974P	0
PDK1P2	0
LOC105373285	0
LOC100422471	5
LOC105373284	2
SH3BGRL	937
HMGN5	139
RNU6-995P	0
VDAC1P1	37
RNU6-493P	0
LOC105373283	0
PSMA1P1	12
BRWD3	76
HK2P1	4
WBP11P3	2
HNRNPH3P1	0
TENT5D	0
CHMP1B2P	2
LOC105373282	0
CORO1CP1	0
ITM2A	596
KIF4CP	0
CTHRC1P1	0
GPR174	19
P2RY10BP	0
P2RY10	17
MIR4328	0
RPL7P54	0
LPAR4	8
PPATP2	0
RTL3	0
LOC107985670	10
UBE2V1P7	0
HMGN1P34	11
CYSLTR1	25
LOC107985669	0
FNDC3CP	1
TAF9B	102
PGK1	2043
PGAM4	15
C4orf46P2	1
ATP7A	60
COX7B	784
RN7SL460P	0
RNU6-854P	0
MAGT1	528
FABP5P15	1
ATRX	665
FGF16	8
SPRYD7P1	10
LOC105373254	3
RNA5SP509	3
MIR325	0
MIR384	0
MIR325HG	1
TRAPPC13P1	0
RNA5SP508	0
MAGEE1	11
LDHBP2	9
LOC100533728	0
RNU6-867P	0
MMADHCP1	0
PBDC1	245
LOC107985665	2
ARL5AP5	2
FOXN3P2	8
SAR1AP4	0
MAGEE2	0
TTC3P1	38
BRAFP1	7
PCNPP4	7
LOC107985664	11
RPL21P134	67
ZDHHC15	30
TERF1P7	9
RNU6-562P	0
BUD31P2	0
UPRT	69
ABCB7	122
NEXMIF	10
RNU6-330P	0
RLIM	240
PABPC1P3	4
HNRNPA1P25	2
SLC16A2	31
LOC105373252	0
RPS7P14	8
THAP12P1	4
RN7SL790P	0
RPS6P26	3
LOC727681	1
ZCCHC13	0
MIR374A	0
MIR545	0
RN7SL648P	5
MIR374C	0
MIR374B	0
MIR421	0
RAB11FIP1P1	3
BMP2KL	0
ATP5MKP1	43
MKRN5P	10
DDX3P2	0
DDX3P1	9
UHRF2P1	3
AARSD1P1	0
SHISA5P2	8
RPSAP14	0
FTX	3
JPX	21
FXYD6P3	0
XIST	69
TSIX	78
SEPHS1P4	4
CHIC1	65
RPL7P53	5
MAP2K4P1	5
MORF4L1P6	0
CDX4	2
RNU6-1044P	0
YWHAZP8	0
LRRFIP2P1	0
TOMM20P4	7
NAP1L2	14
NAP1L6P	4
LOC101928380	0
PABPC1L2A	0
PABPC1L2B	0
PABPC1L2B-AS1	0
FAM226A	2
FAM236A	0
FAM236C	0
DMRTC1	1
FAM236D	0
FAM236B	0
FAM226B	1
DMRTC1B	1
RNU1-112P	0
CAPZA1P3	0
PHKA1-AS1	1
MATR3P1	12
PHKA1	23
RNU2-68P	3
HDAC8	111
LOC105373250	15
CITED1	43
RPS4X	6483
ERCC6L	2
RN7SL388P	2
PIN4	200
LOC121627959	126
RTL5	42
RPS26P11	8
RNU6-1078P	0
NHSL2	50
LOC100289206	2
LOC101060274	3
LOC100132741	3
CXorf49B	0
LOC107987329	0
LOC107987328	0
CXorf49	0
LINC00891	2
LOC101059915	1
LOC100129291	0
CXCR3	9
GCNA	41
OGT	740
SOCS6P1	1
INGX	0
PABPN1P1	37
TAF1	180
RHOG2P	0
ZCRB1P1	7
ITGB1BP2	3
NONO	826
LOC105373247	2
ZMYM3	93
GJB1	16
LOC107985688	7
NLGN3	16
MED12	122
IL2RG	221
CXorf65	26
FOXO4	155
SNX12	294
SOCS5P4	1
RNU1-56P	20
NUTF2P7	25
RPS23P8	762
SLC7A3	0
WASHC3P1	0
SNORD3E	0
LOC112268306	0
TEX11	7
DLG3-AS1	0
RNU4-81P	0
DLG3	134
LOC105373244	0
GDPD2	7
RNY4P23	0
TRAPPC2LP1	0
KIF4A	15
PDZD11	154
RAB41	9
ARR3	1
P2RY4	1
RNA5SP507	0
AWAT1	1
RN7SL581P	0
DGAT2L6	0
LOC107985683	1
IGBP1	443
MTND4P31	1
MTND5P39	4
MTND6P31	3
MTCYBP31	0
OTUD6A	4
AWAT2	10
MIR676	0
CNOT7P1	2
PRKXP2	4
RNA5SP506	0
EDA	63
NALF2	7
CYCSP43	0
LINC00269	11
HMGN1P35	6
PJA1	149
LOC107985646	0
LOC105373242	2
LOC102723911	3
EFNB1	497
SERBP1P1	22
ACTR3P2	0
STARD8	455
COX6CP12	0
RPL31P63	9
RNU6-245P	0
YIPF6	288
LOC100128467	1
AKIRIN1P2	6
RNU6-1225P	0
PGK1P1	40
OPHN1	85
BMI1P1	2
LOC105373241	1
AR	88
LOC100288853	0
LOC100129144	0
LOC105373240	5
RNU6-394P	0
EDA2R	15
PKMP2	0
GPR165P	0
MTFR1P1	0
HEPH	96
EIF4BP9	3
ATXN7L3P1	0
VSIG4	662
MIR223	0
MIR223HG	26
RBMXP5	11
CCNYL5	1
ETF1P3	12
NANOGP9	18
LOC107985679	1
MSN	4111
FRMD8P1	1
LAS1L	249
AP1M2P1	6
TLE1P1	5
PRXL2CP1	0
MORF4L1P5	3
CCT4P2	7
LOC100533843	0
ZC3H12B	24
ZC4H2	52
LOC105373239	4
BLOC1S2P1	1
GRPEL2P2	0
KRT8P27	0
YWHAZP7	2
SHC1P1	2
PFN5P	0
KPNA4P1	1
LOC112268307	0
MTMR8	3
ASB12	3
RN7SL799P	0
AMER1	23
LOC100419786	0
HNRNPDP1	4
MIR1468	0
BTF3P8	0
ARHGEF9-IT1	3
ARHGEF9	87
LINC01278	53
SPIN4	22
LOC112268310	1
CBX1P1	3
SPIN4-AS1	3
LOC100533730	0
LOC105377212	2
LOC105377211	0
LOC100533729	0
ZFRP1	1
MTND2P25	0
MTND1P31	0
SSBL2P	10
KRT8P17	3
MYCLP2	0
ZXDA	15
MDH1P1	0
NLRP2B	0
LOC107985708	5
ZXDB	74
MTHFD1P1	0
PPP1R11P2	1
SPIN2A	0
FAAH2	63
SPIN2B	25
SPIN2P1	0
SPIN3	30
UQCRBP1	54
NBDY	268
UBQLN2	178
RPL23AP83	4
GOT2P6	6
KLF8	70
RRAGB	118
XAGE-4	0
LOC107985642	0
FOXR2	0
PSMA5P1	1
LOC644893	0
LOC101928692	1
USP51	18
MAGEH1	159
MIR4536-2	0
MIR4536-1	0
LOC100421746	0
PAGE3	3
PAGE5	0
SNORA109	0
MTRNR2L10	0
MTND1P30	1
NMTRQ-TTG1-1	0
MTND2P24	1
MTCO1P52	0
LOC101060042	0
FAM104B	112
LOC100421179	0
PAGE2	0
HDGFL3P1	8
PAGE2B	0
ALAS2	12
APEX2	128
PFKFB1	0
SNORA11G	0
TRO	25
SNORA11	1
MAGED2	1342
ITIH6	18
PGAM4P1	4
LOC107985712	5
GNL3L	183
FGD1	15
TSR2	484
RNU6-434P	1
RPL7AP71	1
WNK3	23
RPL37P24	0
FAM120C	35
PHF8	92
RNA5SP505	2
MRPS18CP7	8
MRPL32P2	4
MIRLET7F2	0
MIR98	1
HUWE1	604
VTRNA3-1P	0
TIPINP1	9
HSD17B10	492
RIBC1	14
MIR6857	0
SMC1A	247
MPV17L2P1	0
RPSAP62	0
IQSEC2	98
MIR6894	0
MIR6895	0
KDM5C	324
ACTG1P10	10
RNU7-37P	0
KANTR	15
TSPYL2	332
GPR173	24
FAM156A	10
FAM156B	23
XAGE3	3
EIF4A2P4	23
LOC107985641	1
XAGE5	0
SPANXN5	0
S100A11P8	0
SSX2B	0
LOC102723585	0
LOC791098	2
SSX2	0
S100A11P10	0
SSXP5	4
RNA5SP504	0
LOC791097	5
SSX7	5
SSX8P	3
LOC100420089	0
SSXP1	5
SSXP4	1
LOC107985659	0
LOC107985640	0
RBM22P11	4
XAGE1B	2
RBM22P7	2
XAGE1A	4
RBM22P6	3
LOC107987327	0
XAGE2	71
MIR8088	0
LOC100421603	0
LOC105377209	2
SNORA11D	0
MAGED4	0
SNORA11E	0
MAGED4B	3
LOC105377208	3
LOC401589	0
TPMTP3	0
UQCR10P1	0
IPO7P1	4
RNU6-504P	0
LOC100631242	0
MAGED1	846
GSPT2	55
CENPVL1	1
CENPVL2	0
LOC105373205	0
CENPVL3	0
TRE-CTC18-1	0
LINC01496	0
NUDT11	4
EZHIP	0
LOC100419238	0
NUDT10	1
LOC105373204	1
LOC100420331	0
LINC01284	3
LOC101060199	10
LOC100420318	0
LOC105373202	1
HMGB1P15	0
BMP15	1
H3P44	13
RNU6-935P	0
SHROOM4	658
DGKK	5
AKAP4	2
PYY3	0
MIR502	0
MIR660	0
MIR500B	0
MIR501	0
MIR362	0
MIR500A	0
MIR188	0
MIR532	0
RNU6-421P	0
CLCN5	86
CPSF1P2	0
USP27X	80
USP27X-DT	14
PAGE4	0
PAGE1	5
SALL1P1	4
VDAC1P2	35
GAGE1	4
GAGE2A	0
GAGE12H	0
GAGE12G	0
GAGE12F	0
GAGE12E	0
GAGE12D	0
GAGE12C	0
GAGE12B	0
GAGE13	0
GAGE12J	0
GAGE10	0
PPP1R3F	89
FLICR	3
FOXP3	15
CCDC22	183
HSPB1P2	31
CACNA1F	11
SYP-AS1	0
SYP	63
PRICKLE3	20
PLP2	338
MAGIX	84
RN7SL262P	1
LOC105373195	14
GPKOW	229
RNU4-52P	1
WDR45	371
PRAF2	106
CCDC120	50
TFE3	451
GRIPAP1	317
KCND1	11
RNU6-722P	0
OTUD5	396
PIM2	114
SLC35A2	158
PQBP1	342
TIMM17B	289
PCSK1N	25
ERAS	0
HDAC6	218
GATA1	8
RNU6-29P	0
ACAA2P1	16
GLOD5	16
RNU6-1056P	0
SUV39H1	37
WAS	157
VN1R110P	1
LOC107985695	0
WDR13	701
MRPL32P1	0
RBM3	1826
TBC1D25	144
EBP	276
PORCN	53
PORCN-DT	2
FTSJ1	181
SLC38A5	85
LOC791096	7
SSXP7	2
SSXP6	0
LOC791095	3
SSX4B	1
SSX4	5
LOC101060049	5
LOC791093	21
SSX3	9
S100A11P9	0
SSXP9	9
LOC791092	1
SSX9P	0
LOC791091	10
LOC100420551	0
SSXP8	1
S100A11P6	0
SSX1	1
LOC100420084	2
S100A11P7	1
RNA5SP503	2
LOC100420083	26
SSX5	0
S100A11P5	0
SSXP3	20
RNU6-707P	0
LOC643554	17
SPACA5B	0
SSX6P	0
ZNF630	7
ZNF630-AS1	0
SPACA5	0
ZNF182	45
RPL7P57	1
ZNF81	36
WASF4P	37
LOC100419784	0
LOC100419908	0
SMSP1	3
CXXC1P1	1
UXT-AS1	7
UXT	296
ELK1	84
CFP	156
MIR4769	0
TIMP1	1507
SYN1	4
ARAF	378
NUS1P1	24
LINC01560	0
ZNF41	55
NPM1P49	3
LOC100419232	0
SNORA11C	0
ZNF157	4
RN7SL785P	1
NICN2P	2
USP11	566
CDK16	386
LOC105373194	0
INE1	1
UBA1	1513
ITPK1P1	3
RBM10	259
NDUFB11	797
RNU12-2P	0
LOC107985720	29
LOC105373193	1
RNU6-1189P	0
RGN	77
JADE3	32
LINC01545	3
RP2	75
CHMP5P1	27
YBX1P8	0
PGAM1P7	0
SLC9A7	72
CHST7	40
MKI67P1	0
ZNF674-AS1	28
RNU6-50P	4
ZNF674	26
VEZTP1	0
KRBOX4	95
GAPDHP65	67
CTNNBL1P1	0
LINC01186	2
ACTBP1	0
PCNAP3	0
KRT18P68	2
MED28P4	1
SRSF6P1	0
LINC02595	0
MIR222	0
MIR221	0
MIR222HG	138
MFFP3	0
KRT8P14	6
LINC01204	5
PLLPP1	1
LOC105373191	1
DIPK2B	204
KDM6A	92
LOC105373190	6
DUSP21	0
RN7SL291P	0
RPSAP61	34
RPL19P20	0
CHTF8P1	9
FUNDC1	82
FDPSP5	31
LOC100533618	13
RRM2P3	12
TATDN2P1	0
EFHC2	14
RBM39P1	32
NDP-AS1	1
NDP	2
MAOB	174
MAOA	1787
NANOGP10	0
IMPDH1P4	2
PINCR	0
SMIM15P1	0
LOC105373188	0
LOC107985717	0
PPP1R2C	1
LOC105373186	0
LOC112268309	5
RNU6-1124P	0
RNU6-630P	0
ATP5MC2P4	1
RNU6-202P	0
RPS15AP39	0
GPR82	1
GPR34	47
RN7SL144P	0
YWHAZP10	107
RNU6-1321P	0
CASK	145
GEMIN7P1	5
NYX	3
RN7SL15P	0
LOC107985678	15
DDX3X	2001
SHISA5P1	0
RNA5SP502	0
LOC105373184	1
LINC02601	2
USP9X	533
CLIC4P3	1
RPS2P55	57
RPL32P36	3
SDCBPP3	20
MKRN4P	5
TNIP2P1	0
CLDN7P1	1
DPRXP6	0
MED14OS	12
MED14	120
CXorf38	146
MPC1L	1
ATP6AP2	968
RNU7-164P	0
IMPDH1P2	2
LOC105373182	3
LOC101927476	4
LOC105373181	1
LOC107985687	4
BCOR	125
LOC105373180	13
RPS11P7	1
MIR1587	0
OOEPP1	0
GAPDHP1	315
RN7SL732P	4
LOC105373177	0
LOC105373178	1
MIR3937	0
LINC01283	3
LOC105373176	0
LINC01282	4
LINC01281	0
LOC105373175	29
RNU6-591P	0
MID1IP1	741
MID1IP1-AS1	2
LOC105373174	2
RNU7-7P	0
TSPAN7	923
UBTFL11	9
FTLP16	0
BAG1P1	4
TDGF1P1	3
OTC	9
RPGR	275
SRPX	215
MIR548AJ2	0
H2AL3	0
H2AP	0
SC4MOP	0
SYTL5	8
RNU6-49P	0
DYNLT3	301
CYBB	515
H2AL1MP	0
XK	12
LANCL3	23
FAM47DP	1
FTH1P27	0
FTH1P19	1
LOC100420326	0
PRRG1	44
MOB1AP2	0
LOC442445	0
FTHL18P	0
FAM47C	2
LOC100422408	0
TFDP1P2	7
LOC105373154	3
H2AL1Q	0
LOC105373155	1
RPS15AP40	0
LOC101928627	6
HMGB1P16	2
RNU6-641P	0
CFAP47	42
MAGEB16	2
NFYCP1	1
LOC100421602	0
LOC100420325	0
SIAH1P1	5
RNU6-1087P	0
LOC392440	0
FAM47B	2
TMEM47	256
SRSF2P1	1
LOC107985674	2
FTH1P14	0
FAM47A	0
LOC105373153	1
LOC646506	0
TBCAP1	39
MIR548F5	0
MIR3915	0
NPM1P8	10
RNA5SP501	0
RNU6-894P	0
DMD	116
FTHL17	0
TAB3-AS1	2
TAB3	140
LOC100418759	0
GK-AS1	29
GK	131
FTLP2	195
CKS1BP6	3
TASL	14
NR0B1	0
PLCE1P1	0
MAGEB1	1
MAGEB4	0
MAGEB3	4
MAGEB2	3
LOC107985632	0
LOC100420324	0
PIGFP3	0
MIR4666B	0
RNA5SP500	0
H3P43	6
IL1RAPL1	26
MIR6134	0
LOC105373152	4
LOC105373151	0
DCAF8L1	0
ORC1P1	0
VKORC1P1	9
LOC392436	0
LOC392435	0
LOC100420323	0
MAGEB10	3
RDXP3	7
RDXP2	0
DCAF8L2	3
PPP4R3C	0
PTP4A1P5	0
AMZ2P3	0
LOC105373150	6
RNU1-142P	0
HMGA1P1	0
RPL7P58	1
VENTXP1	0
VENTXP8	0
FMN2P1	0
LOC100422209	1
LOC100130052	0
MAGEB5	0
MAGEB6	0
LOC100420245	0
MAGEB6B	0
MAGEB18	6
LOC107985707	0
RANBP1P1	26
RPP40P1	0
LOC107985652	1
METTL1P1	17
RN7SL91P	4
PAFAH1B2P1	0
ARX	3
EEF1B2P3	326
SCARNA23	0
POLA1	94
LOC100288233	1
PCYT1B-AS1	0
H2BP7	0
PCYT1B	65
SNRPEP9	0
PDK3	187
RPS26P58	18
SUPT20HL1	7
SUPT20HL2	7
ZFX	126
ZFX-AS1	1
EIF2S3	559
KLHL15	61
CXorf58	3
RPL9P7	234
APOO	68
SAT1	9001
LOC105373148	4
ACOT9	424
PRDX4	251
HIKESHIP1	0
PTCHD1	24
PDCL2P1	0
FAM3C2P	43
DDX53	0
RNU6-266P	1
METTL15P3	0
CBLL2	1
PTCHD1-AS	2
PHEX-AS1	1
PHEX	40
SMS	355
CYTH1P1	0
YY2	7
MBTPS2	47
SMPX	2
KLHL34	1
RARRES2P3	2
CNKSR2	31
RNU6-133P	0
LOC105373146	0
RN7SKP183	2
RPS6KA3	451
EIF1AX-AS1	0
SCARNA9L	1
EIF1AX	427
MIR23C	0
MAP7D2	6
LOC729609	33
BCLAF3	62
SH3KBP1	372
EIF5P2	0
MAP3K15	37
PDHA1	443
ADGRG2	18
LOC101928415	44
RN7SL48P	0
PHKA2	102
PHKA2-AS1	10
HAUS1P2	1
BLOC1S6P1	5
PPEF1-AS1	0
PPEF1	10
TRV-TAC1-2	1
RS1	37
GJA6P	0
CDKL5	191
TMSB10P2	0
SCML2	10
BEND2	11
LINC01456	3
MDM4P1	0
LOC100419783	0
RAI2	223
FAM136GP	1
SCML1	85
CHP1P3	0
LOC105373142	0
NHS-AS1	0
LOC101928389	2
MIR4768	0
NHS	18
CBX1P4	1
HMGN2P45	2
CBX1P2	1
REPS2	278
SLC35C2P1	0
RNU4-6P	0
RBBP7	459
RPL12P49	0
TXLNG	128
RNU7-56P	1
SYAP1	305
S100G	1
MIR548AM	0
CTPS2	101
RN7SL658P	0
LOC100132857	0
RPL6P30	0
MAGEB17	1
GRPR	0
SETP15	0
RNU5F-7P	1
AP1S2	96
ZRSR2	193
INE2	0
CA5B	1
CA5BP1-CA5B	5
CA5BP1	40
PTMAP14	16
CLTRN	8
GS1-594A7.3	0
HNRNPDLP5	8
ACE2	22
BMX	95
PIR	35
VEGFD	24
PIR-FIGF	0
PIGA	275
ASB11	5
ASB9	86
LOC102724092	2
RPL35AP37	3
TPT1P14	0
MOSPD2	140
NPM1P9	0
FANCB	6
LOC107985686	6
GLRA2	5
UBE2E4P	3
GEMIN8	143
LOC105373138	0
GPM6B	66
OFD1	288
TRAPPC2	74
RAB9A	222
LOC107985656	13
TCEANC	12
LOC107985657	0
RN7SKP20	0
MIR6086	0
RPL30P15	6
EGFL6	76
GPX1P1	309
LOC105373137	0
LINC01203	0
ATXN3L	0
GS1-600G8.3	5
LOC107985701	0
LINC02154	30
LOC105373134	4
LOC105373133	3
FAM9C	2
TMSB4X	32668
TLR8	42
TLR8-AS1	0
TLR7	37
MRPL35P4	3
PSMA6P2	8
PRPS2	100
RN7SKP290	0
RPL17P49	0
FRMPD4-AS1	0
FRMPD4	17
MSL3	223
LOC105373131	0
LIMK2P1	0
GOT2P7	12
MIR548AX	0
AMELX	1
FAM9CP1	27
ARHGAP6	119
HCCS	110
RNU6-800P	0
MID1	169
CLCN4	64
WWC3	627
CLDN34	0
HMGN1P33	1
EIF5P1	16
LOC107985658	2
SHROOM2	78
LOC105373126	3
GPR143	14
TBL1X	82
LOC107985634	1
LOC442443	0
BRK1P1	0
RNA5SP499	1
FAM9B	5
NOLC1P1	16
LOC105373125	0
ANAPC15P1	4
FAM9A	1
DRAXINP1	0
ANOS1	471
LOC107985715	0
LOC107985716	1
VCX3B	0
LOC107985676	0
VCX2	0
MIR651	0
LOC107985675	8
PNPLA4	59
VCX	11
MIR4767	0
STS	144
LOC107987331	0
RPS27AP17	0
PUDP	103
VCX3A	0
RPS5P8	3
MIR4770	0
LOC105373156	0
NLGN4X	46
LOC101928228	0
HADHBP1	0
LOC347381	0
MTCYBP12	0
MTND6P12	0
LOC101928201	1
RPL24P9	0
FAM239C	0
TRI-GAT1-3	0
FAM239B	4
TRI-GAT1-2	0
FAM239A	8
TRI-GAT1-1	0
LOC389906	12
RPS27AP20	0
PRKX-AS1	2
RNU6-146P	0
PRKX	231
RNU6-114P	0
SNORA48B	0
ASS1P4	0
MXRA5	27
LINC01546	1
RPS24P21	0
RN7SL578P	7
ARSF	9
ARSH	3
ARSL	27
ARSD-AS1	0
ARSD	296
GYG2	10
XG	8
LOC102724788	93
LOC102724770	7
LOC105379551	0
LOC107987394	0
LOC102724751	4
LOC107984149	0
LOC102724728	0
LOC102724865	3
LOC102724823	2
RNA5-8SP9	0
RNA18SP4	1
LOC102724621	5
LOC107987393	81
LOC105379549	56
RNA28SN4	0
RNA5-8SN4	0
RNA18SN4	0
RNA45SN4	32
LOC107987392	1
LOC107987391	19
LOC102724526	0
LOC107987389	0
LOC105379548	1
LOC102724197	3
LOC102724563	1
LOC102724151	2
LOC102724547	2
RABL2B	89
RPL23AP82	67
ARSA	372
MAPK8IP2	26
CHKB-DT	2
CHKB	0
CPT1B	2
CHKB-CPT1B	0
LOC107985568	0
SYCE3	1
KLHDC7B	15
KLHDC7B-DT	2
LOC102724608	0
ODF3B	405
TYMP	945
SCO2	4
NCAPH2	398
LMF2	561
MIOX	15
ADM2	1
SBF1	283
LOC107985556	4
MIR12114	0
RN7SL500P	4
PPP6R2	411
LOC105373096	13
DENND6B	130
PLXNB2	1362
MAPK11	193
MAPK12	61
HDAC10	118
TUBGCP6	181
LOC105373095	28
SELENOO	92
TRABD	267
PANX2	18
MOV10L1	18
MLC1	14
TTLL8	4
IL17REL	6
MIR6821	0
PIM3	1246
LOC107985553	1
CRELD2	262
ALG12	102
ZBED4	140
LOC105373091	0
LOC105377205	7
LOC100420885	4
BRD1	192
RPL5P35	4
RN7SKP252	0
MIR3667	0
LOC105373089	0
LOC105373087	1
MIR3667HG	8
RPL35P8	0
LOC105373086	1
LOC105373085	1
LINC01310	5
MIR4535	0
LOC105373083	1
LOC284933	0
TAFA5	25
LOC105373081	0
LOC105373080	1
MIR3201	0
LOC107985581	0
LOC107985536	0
LOC284930	1
LINC00898	3
LINC01644	2
LOC339685	3
LPEQ6126	0
LOC105369161	4
TBC1D22A-AS1	11
TBC1D22A	314
LOC107985566	2
LOC105373077	11
CERK	203
GRAMD4	224
LOC105373075	1
FAM136EP	4
CELSR1	362
TRMU	136
GTSE1-DT	0
GTSE1	38
TTC38	201
PKDREJ	3
CDPF1	26
LOC105373074	17
PPARA	115
MIRLET7B	0
MIR4763	0
MIRLET7A3	0
LOC112268288	5
MIR3619	0
MIRLET7BHG	33
LINC02939	5
PRR34-AS1	19
PRR34	13
LINC00899	23
LOC730668	1
WNT7B	99
LOC105373071	5
LOC107985535	3
LOC100113375	1
MIR4762	0
ATXN10	541
LOC105373068	0
LOC105373067	4
LOC105373069	1
RNU6-1161P	0
LINC01589	0
FBLN1	499
LOC105373066	1
LOC107985537	3
RIBC2	30
SMC1B	15
FAM118A	90
UPK3A	4
RPS10P31	2
MIR1249	0
KIAA0930	321
LOC105373064	9
LOC112267891	8
NUP50	273
NUP50-DT	42
LOC101927551	0
LOC105373063	15
RPL6P28	0
PHF21B	4
LOC105373062	1
ARHGAP8	5
PRR5-ARHGAP8	0
PRR5	58
ANP32BP2	2
LOC105373060	1
LINC00229	0
LINC00207	0
KRT18P23	4
LOC105373059	0
RTL6	166
MRPS18CP6	0
LINC01656	32
LOC101927499	0
SHISAL1	18
LOC107985571	0
LOC107985570	1
PARVG	272
LOC107987326	11
PARVB	343
RPL35AP36	7
SAMM50	269
PNPLA3	17
PNPLA5	1
LOC105373057	0
SULT4A1	2
LOC105373058	2
EFCAB6-DT	1
HMGN2P9	5
LOC100419506	0
YWHAQP2	106
LOC101927474	19
EFCAB6	37
EFCAB6-AS1	0
MPPED1	15
LINC01639	0
LOC105373053	5
SCUBE1-AS1	18
SCUBE1-AS2	0
SCUBE1	209
TTLL12	101
TSPO	1500
MCAT	112
