Geneid	RNA STAR on data 248, data 243, and data 242: mapped.bam
MIR19B2	0
MIR92A2	0
MIR363	0
TIMM8BP2	42
GPC3-AS1	1
RPSAP63	0
RPS24P19	444
GPC3	4215
RNU6-203P	0
GPC4	4005
RNU1-115P	0
TFDP3	4
LOC100533716	0
USP26	0
NAA20P1	17
HS6ST2-AS1	0
HS6ST2	1295
RNU6-98P	0
MBNL3	809
RAP2C-AS1	29
RAP2C	633
AGKP2	0
FRMD7	0
STK26	26
RNA5SP514	0
PNKDP1	28
MCRIP2P1	0
FIRRE	3
HDGFP1	2
OR2AF1P	0
OR7L1P	0
OR13K1P	3
OR13H1	0
NLRP7P1	0
LOC100421910	0
OR1AA1P	0
OR5BH1P	0
LOC107985705	0
LOC102723546	1
OR5AW1P	0
OR11N1P	0
IGSF1	12
OR11Q1P	0
RN7SL191P	0
ARHGAP36	0
LINC01201	0
LOC105373338	0
SPRING1P2	0
ENOX2	392
LOC105373336	0
DENND10P1	40
FSIP2LP	3
RBMX2	973
GPR119	0
SLC25A14	409
LOC112268303	0
RNU6-1130P	0
ZNF280C	100
AIFM1	1123
RAB33A	26
ELF4	1176
BCORL1	476
LOC105373335	3
UTP14A	981
SALL4P2	0
ZDHHC9	8222
SASH3	250
XPNPEP2	1
LOC105373334	99
APLN	238
OCRL	1189
SMARCA1	1976
RNA5SP513	0
RPS26P56	0
LOC107985684	1
TJAP1P1	2
RPL32P35	0
LOC107985699	0
KRT18P44	0
RUVBL2P1	0
LOC107985698	2
RPL7AP72	0
ACTRT1P1	0
BTG3P1	0
LOC100129947	0
ACTRT1	0
LOC105373333	0
LOC100420320	0
LOC105373332	0
PNPLA10P	0
LOC107985709	0
LOC107985650	0
LOC107985666	0
PRR32	1
MTCYBP38	0
DCAF12L1	0
OR4W1P	0
MTND4P24	62
MTND4LP1	0
MTCO1P53	379
LOC107985648	0
DCAF12L2	0
LOC101928495	0
FBLIM1P1	0
TEX13C	0
RPS26P57	0
LOC105373331	1
TENM1	5
SH2D1A	21
TEX13D	0
NPM1P34	3
HSPA8P20	0
ZIK1P1	0
STAG2	2595
STAG2-AS1	35
PARD6BP1	23
RNU6-122P	9
XIAP	2256
RN7SL190P	0
CHCHD2P1	0
RNU7-69P	0
MEMO1P4	0
FERP1	31
THOC2	3507
TUBB4AP1	5
LOC107985645	0
H3P47	163
GRIA3	1
MRRFP1	4
RPL3P12	0
LOC101928359	0
UBE2V1P16	0
TPT1P13	0
MIR3672	0
HSPA8P1	69
LOC112268302	0
LOC105373328	0
CT47A6	0
CT47A7	0
CT47A8	0
CT47A9	0
CT47A10	0
CT47A12	0
CUL4B	1631
RNU7-86P	0
RNU7-68P	0
LAMP2	2290
ATP1B4	1
LOC107985629	0
TMEM255A	21
ZBTB33	723
NKAPP1	62
EEF1A1P30	7
SFR1P1	2
RHOXF2	0
LINC01402	5
RHOXF1	28
RHOXF2B	0
RHOXF1-AS1	13
RHOXF1P1	0
RHOXF1P2	0
RHOXF1P3	0
LOC105373323	0
NKAP	1114
AKAP14	6
NDUFA1	3323
RNF113A	733
LOC100422368	45
UPF3B	1300
LOC107985694	20
SNORA69	8
RPL39	13961
SOWAHD	37
MIR766	1
SEPTIN6	1201
NKRF	479
UBE2A	1913
STEEP1	784
LOC107985719	4
SLC25A5	11915
SLC25A5-AS1	105
RNY3P16	10
RN7SL118P	2
RNU1-67P	3
SLC25A43	701
MRPS17P9	0
LOC101928336	0
AKAP17BP	0
PGRMC1	5209
NUDT19P6	0
HNRNPA1P28	12
NUDT19P1	0
ARL5AP1	0
KIAA1210	2
LOC727838	0
LONRF3	1196
COBLP1	17
AKR7A2P2	0
LINC01285	1
ZCCHC12	10
TMEM30BP1	36
IL13RA1	4113
RBBP8P1	0
DOCK11	419
MIR1277	0
WDR44	326
RPL12P43	0
TUBB4BP3	0
KLHL13	9
TCERG1P1	1
SETP8	0
RNU6-1323P	0
LOC100126447	0
PRPF4BP1	2
LOC105373320	0
LOC100506955	0
SLC6A14P2	0
SLC6A14P1	0
CT83	0
SLC6A14	554
RNU6-154P	0
AGTR2	2
API5P1	90
AKR1B1P8	0
RN7SL712P	0
DANT1	17
DANT2	28
SUMO2P21	178
EEF1GP5	107
ASS1P5	1
PHF5FP	0
LOC107985682	0
PLS3	7066
PLS3-AS1	30
LOC105373314	0
TUBAP6	0
LOC107985681	0
LUZP4	2
RPL36P18	0
RBMXL3	0
TMSB4XP7	1
SNORA35B	0
LRCH2	200
YAP1P2	0
LOC100419790	0
RNU6-648P	0
IL13RA2	4
MIR448	0
HSPA8P7	10
MIR1911	0
LOC105373313	0
MIR1298	0
MIR1264	0
MIR1912	0
MIR764	0
SNORA35	0
RPL36AP53	0
HTR2C	3
SSU72P1	0
TNPO3P1	0
RN7SL93P	0
LOC102724491	0
RNU1-57P	0
QTRT1P1	0
XACT	0
PPIHP2	0
LOC101928437	0
RNU6-1015P	0
RN7SL266P	0
LOC107985651	0
MIR4329	0
AMOT	893
HMGB3P30	0
LHFPL1	18
CCDC121P1	1
DPRXP7	0
RTL4	0
TRPC5OS	3
TRPC5	3
ALG13	1745
RNA5SP512	1
RPL18AP15	0
EIF4BP7	131
SERTM2	1
HMGB1P12	0
RNU6-496P	0
DCX	0
CAPN6	0
GLUD1P9	0
FCF1P4	0
PAK3	15
CHRDL1	73
M6PRP1	0
TDGF1P3	0
RTL9	2
GNG5P2	20
LOC105373312	3
SNORD96B	0
AMMECR1	712
MIR3978	0
MIR652	0
TMEM164	1549
RPS5P7	0
LOC105373311	24
ACSL4	1922
PPP6CP	0
KCNE5	21
MFN1P1	0
NXT2	473
GUCY2F	0
RNU6-309P	0
IRS4-AS1	0
IRS4	0
COL4A5	15
COL4A6	4
ATG4A	472
PSMD10	1063
VSIG1	1253
TEX13B	0
NLRP3P1	3
LOC112267910	12
TMEM230P1	9
LOC101928335	5
MID2	607
NCBP2L	5
TSC22D3	17406
PRPS1	907
FRMPD3-AS1	4
FRMPD3	679
KRT18P49	0
DNAJA1P3	17
MYCLP1	0
DNAAF6	1
GTF3C6P2	14
NUP62CL	147
RBM41	1150
EEF1A1P40	0
MORC4	422
CLDN2	108
RIPPLY1	11
TBC1D8B	523
RNF128	994
MIR548AN	0
RADX	186
SERPINA7P1	0
NAP1L4P2	0
LOC105373306	0
CSGALNACT2P2	0
PWWP3B	0
CTDSPL2P2	0
SERPINA7	0
LOC105373305	0
LOC105373304	0
NRK	10
RNU6-207P	0
LOC105373303	1
LOC107985680	1
KCTD9P2	38
TEX13A	0
RPL18AP14	3
PHB1P10	0
IL1RAPL2	81
ESX1	0
FAM199X	1033
LOC286437	196
ZCCHC18	264
SLC25A53	53
LOC101060236	0
LOC122394733	0
H2BW3P	3
LOC107985662	0
H2BW2	0
H2BW1	0
LOC107987334	0
H2BW4P	3
DPPA3P1	0
SLC25A53P1	1
TMSB15B	1
ELF2P1	8
H2BP9	0
TMSB15B-AS1	9
RNA5SP511	0
PLP1	0
RAB9B	16
LOC107985661	0
TMEM31	2
GLRA4	0
MORF4L2-AS1	113
MORF4L2	6441
CNEP1R1P1	1
TCEAL1	555
TCEAL3	1238
LOC105373302	21
TCEAL4	2496
LINC02589	25
RAB40A	5
LL0XNC01-250H12.3	3
BEX3	181
TCEAL9	172
TCEAL7	9
BEX2	6
TCEAL5	10
LOC100420653	0
TCEAL8	1283
BEX4	114
RPSAP59	0
LOC100128601	0
NXF3	31
BEX1	0
NUDT19P2	0
RAB40AL	3
MTCYBP32	0
MTND6P32	0
MTND5P26	0
MTND4P32	0
MTCO3P19	0
MTATP6P19	3
MTCO2P19	0
MTCO1P19	4
MTND2P2	1
MTND1P32	2
LINC00630	169
BHLHB9	0
GPRASP2	0
BEND7P1	0
RNU6-589P	0
GPRASP1	118
H3P45	1
ARMCX5-GPRASP2	33
ARMCX5	510
NXF4	0
LOC100420162	0
FOXN3P1	1
TMSB15A	8
TCP11X2	0
NXF2B	0
LOC100499471	0
NXF2	0
TCP11X1	0
TCP11X3P	0
BEX5	6
LOC105373299	0
TCEAL6	42
TCEAL2	3
MTND6P13	0
C3orf49P1	0
H2BP8	0
RNU6-345P	0
ZMAT1	39
NXF5	0
GK4P	58
LOC100533636	0
RNU6-587P	0
LOC100420247	0
ARMCX2	106
RNU6-30P	1
ARMCX3	1327
ARMCX6	361
ARMCX7P	15
ARMCX1	86
PRKCIP1	9
PPIAP90	13
ARMCX4	665
HNRNPH2	5
GLA	434
RPL36A	31
RPL36A-HNRNPH2	0
BTK	143
TIMM8A	153
RPL21P132	0
NANOGNBP3	9
RNU6-934P	0
TAF7L	9
DRP2	17
YWHAQP8	1
CENPI	312
TMEM35A	82
TRMT2B	1272
ARL13A	29
CSGALNACT2P1	21
NSA2P3	243
HNRNPA1P27	0
XKRX	1786
HNRNPA1P26	17
NOX1	234
CSTF2	1139
RAD21P1	3
PPIAP89	0
SYTL4	649
SRPX2	4885
TSPAN6	2525
LOC105373298	4
TNMD	1
PCDH19	19
RPSAP8	59
CTDSPL2P1	0
B3GNT2P1	0
XRCC6P5	1
TEX101P1	0
HMGB1P32	0
EEF1A1P15	0
LOC100420955	0
RPL6P29	0
KPNB1P1	0
NCKAP1P1	0
ERVFC1	0
DIAPH2-AS1	35
RN7SL74P	1
NDUFB5P2	1
RPA4	5
DIAPH2	938
SKP2P1	0
LOC105373296	0
LOC107985714	0
RN7SKP194	0
LOC105373294	0
BRDTP1	0
RPS29P28	0
LOC101928508	0
RN7SL379P	0
KAT7P1	17
LOC100420872	1
RPS7P13	0
HNRNPDLP1	0
HNRNPDLP3	0
GTF3C6P1	0
RNA5SP510	0
CALM1P1	0
MIR548M	0
LOC107985710	0
CCNB1IP1P3	0
LOC107985647	0
PAICSP7	0
LOC107985704	19
TUBB4BP8	4
RNU6-332P	0
USP37P1	0
FAM133A	0
NAP1L3	13
RPL7P55	0
NT5DC1P1	0
ST13P18	54
AP2B1P1	20
DLGAP5P2	0
TUSC2P2	0
RPL26P36	128
SNX3P1X	0
KRT18P11	37
EIF4A1P10	294
VDAC1P3	15
RNU2-26P	0
PCDH11X	0
LOC105373293	0
SERBP1P4	0
PABPC5	2
LOC100287033	0
LOC107985643	0
PABPC5-AS1	0
LOC107985700	0
RNU6-555P	0
UBE2V1P9	0
LOC105373292	0
RNF19BPX	0
USP12PX	2
STAU2P1	4
TGIF2LX	0
LOC102724150	0
SRIP2	0
LOC107985653	0
CPXCR1	0
LOC107985713	0
CAPZA1P1	32
TMEM184CP1	0
MRPS22P1	0
RPL34P36	0
RPSAP15	259
KLHL4	10
COPS8P1	0
FCF1P9	0
GEMIN8P3	0
LOC112267875	0
EEF1A1P29	8
DACH2	3
TPMTP4	0
STIP1P3	49
NDUFA5P7	0
MIR361	0
CHM	439
SFR1P2	0
MIR1321	0
POF1B	55
ZNF711	8
LOC101928128	0
SATL1	2
APOOL	626
UBE2DNL	0
SETP4	0
TEX16P	4
HDX	111
MIR548I4	0
RPS6KA6	317
CYLC1	0
TERF1P4	33
POMPP1	0
POU3F4	0
LOC107985635	0
ATG4AP1	0
EIF3MP1	1
LOC105373288	8
LOC105373287	0
RPL22P22	0
EIF3JP1	18
LOC105373286	0
RNU6-974P	0
PDK1P2	0
LOC105373285	0
LOC100422471	0
LOC105373284	1
SH3BGRL	2444
HMGN5	294
RNU6-995P	0
VDAC1P1	130
RNU6-493P	0
LOC105373283	33
PSMA1P1	31
BRWD3	858
HK2P1	33
WBP11P3	3
HNRNPH3P1	0
TENT5D	0
CHMP1B2P	1
LOC105373282	0
CORO1CP1	0
ITM2A	105
KIF4CP	0
CTHRC1P1	0
GPR174	44
P2RY10BP	0
P2RY10	36
MIR4328	0
RPL7P54	0
LPAR4	3
PPATP2	0
RTL3	0
LOC107985670	0
UBE2V1P7	0
HMGN1P34	0
CYSLTR1	455
LOC107985669	0
FNDC3CP	2
TAF9B	674
PGK1	19466
PGAM4	41
C4orf46P2	27
ATP7A	866
COX7B	4474
RN7SL460P	0
RNU6-854P	0
MAGT1	1769
FABP5P15	0
ATRX	2115
FGF16	1
SPRYD7P1	0
LOC105373254	1
RNA5SP509	0
MIR325	0
MIR384	0
MIR325HG	0
TRAPPC13P1	0
RNA5SP508	0
MAGEE1	9
LDHBP2	28
LOC100533728	0
RNU6-867P	0
MMADHCP1	0
PBDC1	1416
LOC107985665	3
ARL5AP5	4
FOXN3P2	4
SAR1AP4	1
MAGEE2	31
TTC3P1	393
BRAFP1	10
PCNPP4	0
LOC107985664	42
RPL21P134	53
ZDHHC15	416
TERF1P7	32
RNU6-562P	0
BUD31P2	2
UPRT	292
ABCB7	1215
NEXMIF	443
RNU6-330P	0
RLIM	1166
PABPC1P3	7
HNRNPA1P25	2
SLC16A2	291
LOC105373252	3
RPS7P14	6
THAP12P1	2
RN7SL790P	1
RPS6P26	0
LOC727681	0
ZCCHC13	0
MIR374A	0
MIR545	0
RN7SL648P	18
MIR374C	0
MIR374B	0
MIR421	3
RAB11FIP1P1	148
BMP2KL	9
ATP5MKP1	56
MKRN5P	23
DDX3P2	0
DDX3P1	798
UHRF2P1	18
AARSD1P1	40
SHISA5P2	29
RPSAP14	8
FTX	166
JPX	271
FXYD6P3	0
XIST	4592
TSIX	3
SEPHS1P4	9
CHIC1	452
RPL7P53	0
MAP2K4P1	3
MORF4L1P6	0
CDX4	0
RNU6-1044P	0
YWHAZP8	0
LRRFIP2P1	0
TOMM20P4	37
NAP1L2	6
NAP1L6P	0
LOC101928380	0
PABPC1L2A	0
PABPC1L2B	0
PABPC1L2B-AS1	0
FAM226A	3
FAM236A	0
FAM236C	0
DMRTC1	1
FAM236D	0
FAM236B	1
FAM226B	6
DMRTC1B	4
RNU1-112P	0
CAPZA1P3	1
PHKA1-AS1	0
MATR3P1	37
PHKA1	684
RNU2-68P	7
HDAC8	858
LOC105373250	0
CITED1	7
RPS4X	35169
ERCC6L	168
RN7SL388P	1
PIN4	1555
LOC121627959	119
RTL5	358
RPS26P11	4
RNU6-1078P	0
NHSL2	276
LOC100289206	7
LOC101060274	0
LOC100132741	1
CXorf49B	0
LOC107987329	0
LOC107987328	0
CXorf49	1
LINC00891	1
LOC101059915	2
LOC100129291	0
CXCR3	397
GCNA	290
OGT	17959
SOCS6P1	1
INGX	3
PABPN1P1	121
TAF1	1634
RHOG2P	2
ZCRB1P1	1
ITGB1BP2	121
NONO	12201
LOC105373247	21
ZMYM3	2446
GJB1	2458
LOC107985688	11
NLGN3	46
MED12	624
IL2RG	680
CXorf65	9
FOXO4	361
SNX12	1299
SOCS5P4	13
RNU1-56P	0
NUTF2P7	5
RPS23P8	737
SLC7A3	0
WASHC3P1	0
SNORD3E	0
LOC112268306	0
TEX11	6
DLG3-AS1	4
RNU4-81P	0
DLG3	4101
LOC105373244	4
GDPD2	8
RNY4P23	2
TRAPPC2LP1	0
KIF4A	735
PDZD11	1356
RAB41	29
ARR3	40
P2RY4	10
RNA5SP507	0
AWAT1	6
RN7SL581P	0
DGAT2L6	3
LOC107985683	7
IGBP1	2417
MTND4P31	0
MTND5P39	0
MTND6P31	0
MTCYBP31	0
OTUD6A	0
AWAT2	8
MIR676	0
CNOT7P1	2
PRKXP2	5
RNA5SP506	0
EDA	706
NALF2	416
CYCSP43	0
LINC00269	2
HMGN1P35	1
PJA1	1216
LOC107985646	0
LOC105373242	0
LOC102723911	3
EFNB1	1854
SERBP1P1	106
ACTR3P2	1
STARD8	76
COX6CP12	0
RPL31P63	3
RNU6-245P	0
YIPF6	2297
LOC100128467	0
AKIRIN1P2	4
RNU6-1225P	1
PGK1P1	436
OPHN1	803
BMI1P1	0
LOC105373241	2
AR	35
LOC100288853	0
LOC100129144	0
LOC105373240	0
RNU6-394P	0
EDA2R	2
PKMP2	0
GPR165P	0
MTFR1P1	0
HEPH	134
EIF4BP9	2
ATXN7L3P1	0
VSIG4	220
MIR223	0
MIR223HG	62
RBMXP5	59
CCNYL5	2
ETF1P3	3
NANOGP9	0
LOC107985679	0
MSN	10414
FRMD8P1	8
LAS1L	2034
AP1M2P1	0
TLE1P1	40
PRXL2CP1	0
MORF4L1P5	0
CCT4P2	1
LOC100533843	0
ZC3H12B	25
ZC4H2	189
LOC105373239	12
BLOC1S2P1	0
GRPEL2P2	0
KRT8P27	0
YWHAZP7	0
SHC1P1	3
PFN5P	0
KPNA4P1	3
LOC112268307	0
MTMR8	78
ASB12	12
RN7SL799P	2
AMER1	193
LOC100419786	0
HNRNPDP1	30
MIR1468	0
BTF3P8	11
ARHGEF9-IT1	1
ARHGEF9	761
LINC01278	1006
SPIN4	209
LOC112268310	2
CBX1P1	35
SPIN4-AS1	1
LOC100533730	0
LOC105377212	4
LOC105377211	0
LOC100533729	0
ZFRP1	0
MTND2P25	0
MTND1P31	0
SSBL2P	16
KRT8P17	0
MYCLP2	0
ZXDA	126
MDH1P1	0
NLRP2B	3
LOC107985708	8
ZXDB	443
MTHFD1P1	1
PPP1R11P2	0
SPIN2A	14
FAAH2	1417
SPIN2B	248
SPIN2P1	4
SPIN3	658
UQCRBP1	115
NBDY	1710
UBQLN2	1175
RPL23AP83	5
GOT2P6	5
KLF8	862
RRAGB	520
XAGE-4	0
LOC107985642	0
FOXR2	0
PSMA5P1	0
LOC644893	0
LOC101928692	9
USP51	66
MAGEH1	217
MIR4536-2	0
MIR4536-1	0
LOC100421746	1
PAGE3	0
PAGE5	0
SNORA109	0
MTRNR2L10	0
MTND1P30	0
NMTRQ-TTG1-1	0
MTND2P24	0
MTCO1P52	0
LOC101060042	0
FAM104B	450
LOC100421179	0
PAGE2	1
HDGFL3P1	0
PAGE2B	11
ALAS2	8
APEX2	1735
PFKFB1	9
SNORA11G	0
TRO	30
SNORA11	7
MAGED2	5279
ITIH6	4
PGAM4P1	1
LOC107985712	19
GNL3L	1267
FGD1	169
TSR2	1639
RNU6-434P	0
RPL7AP71	0
WNK3	2
RPL37P24	0
FAM120C	536
PHF8	1149
RNA5SP505	0
MRPS18CP7	4
MRPL32P2	0
MIRLET7F2	0
MIR98	0
HUWE1	5826
VTRNA3-1P	0
TIPINP1	0
HSD17B10	2368
RIBC1	144
MIR6857	0
SMC1A	3499
MPV17L2P1	0
RPSAP62	0
IQSEC2	1868
MIR6894	0
MIR6895	2
KDM5C	5227
ACTG1P10	84
RNU7-37P	0
KANTR	26
TSPYL2	1666
GPR173	763
FAM156A	117
FAM156B	138
XAGE3	6
EIF4A2P4	33
LOC107985641	0
XAGE5	0
SPANXN5	0
S100A11P8	0
SSX2B	0
LOC102723585	0
LOC791098	0
SSX2	0
S100A11P10	0
SSXP5	0
RNA5SP504	0
LOC791097	10
SSX7	0
SSX8P	0
LOC100420089	0
SSXP1	0
SSXP4	0
LOC107985659	0
LOC107985640	0
RBM22P11	0
XAGE1B	0
RBM22P7	0
XAGE1A	0
RBM22P6	0
LOC107987327	0
XAGE2	0
MIR8088	0
LOC100421603	0
LOC105377209	0
SNORA11D	0
MAGED4	2
SNORA11E	0
MAGED4B	2
LOC105377208	0
LOC401589	0
TPMTP3	0
UQCR10P1	0
IPO7P1	14
RNU6-504P	1
LOC100631242	1
MAGED1	5618
GSPT2	384
CENPVL1	0
CENPVL2	0
LOC105373205	0
CENPVL3	0
TRE-CTC18-1	0
LINC01496	0
NUDT11	4
EZHIP	0
LOC100419238	0
NUDT10	0
LOC105373204	2
LOC100420331	0
LINC01284	0
LOC101060199	0
LOC100420318	0
LOC105373202	0
HMGB1P15	0
BMP15	0
H3P44	20
RNU6-935P	0
SHROOM4	1196
DGKK	0
AKAP4	0
PYY3	0
MIR502	0
MIR660	0
MIR500B	0
MIR501	0
MIR362	0
MIR500A	0
MIR188	0
MIR532	0
RNU6-421P	1
CLCN5	407
CPSF1P2	0
USP27X	256
USP27X-DT	46
PAGE4	0
PAGE1	0
SALL1P1	0
VDAC1P2	29
GAGE1	0
GAGE2A	0
GAGE12H	0
GAGE12G	0
GAGE12F	0
GAGE12E	0
GAGE12D	0
GAGE12C	0
GAGE12B	0
GAGE13	0
GAGE12J	0
GAGE10	1
PPP1R3F	672
FLICR	1
FOXP3	76
CCDC22	1383
HSPB1P2	39
CACNA1F	112
SYP-AS1	1
SYP	81
PRICKLE3	735
PLP2	6009
MAGIX	758
RN7SL262P	12
LOC105373195	194
GPKOW	1467
RNU4-52P	6
WDR45	1543
PRAF2	1219
CCDC120	1138
TFE3	2078
GRIPAP1	2887
KCND1	116
RNU6-722P	0
OTUD5	2490
PIM2	545
SLC35A2	1295
PQBP1	2474
TIMM17B	2202
PCSK1N	11586
ERAS	5
HDAC6	2378
GATA1	7
RNU6-29P	2
ACAA2P1	50
GLOD5	117
RNU6-1056P	2
SUV39H1	410
WAS	339
VN1R110P	0
LOC107985695	5
WDR13	2862
MRPL32P1	0
RBM3	4381
TBC1D25	899
EBP	2568
PORCN	402
PORCN-DT	20
FTSJ1	1699
SLC38A5	72
LOC791096	0
SSXP7	0
SSXP6	0
LOC791095	0
SSX4B	0
SSX4	0
LOC101060049	0
LOC791093	0
SSX3	0
S100A11P9	0
SSXP9	0
LOC791092	0
SSX9P	0
LOC791091	0
LOC100420551	0
SSXP8	0
S100A11P6	0
SSX1	0
LOC100420084	0
S100A11P7	0
RNA5SP503	0
LOC100420083	0
SSX5	0
S100A11P5	0
SSXP3	0
RNU6-707P	0
LOC643554	0
SPACA5B	0
SSX6P	0
ZNF630	107
ZNF630-AS1	3
SPACA5	2
ZNF182	437
RPL7P57	12
ZNF81	262
WASF4P	20
LOC100419784	0
LOC100419908	0
SMSP1	0
CXXC1P1	0
UXT-AS1	10
UXT	1676
ELK1	882
CFP	57
MIR4769	0
TIMP1	20408
SYN1	4
ARAF	5287
NUS1P1	45
LINC01560	0
ZNF41	308
NPM1P49	0
LOC100419232	0
SNORA11C	0
ZNF157	3
RN7SL785P	0
NICN2P	0
USP11	2576
CDK16	3785
LOC105373194	1
INE1	49
UBA1	12038
ITPK1P1	6
RBM10	1429
NDUFB11	4738
RNU12-2P	1
LOC107985720	29
LOC105373193	8
RNU6-1189P	6
RGN	279
JADE3	478
LINC01545	4
RP2	239
CHMP5P1	25
YBX1P8	1
PGAM1P7	12
SLC9A7	1463
CHST7	167
MKI67P1	1
ZNF674-AS1	207
RNU6-50P	8
ZNF674	163
VEZTP1	21
KRBOX4	536
GAPDHP65	344
CTNNBL1P1	0
LINC01186	2
ACTBP1	1
PCNAP3	11
KRT18P68	13
MED28P4	0
SRSF6P1	0
LINC02595	2
MIR222	0
MIR221	0
MIR222HG	201
MFFP3	0
KRT8P14	5
LINC01204	1
PLLPP1	0
LOC105373191	0
DIPK2B	26
KDM6A	1125
LOC105373190	3
DUSP21	0
RN7SL291P	0
RPSAP61	19
RPL19P20	0
CHTF8P1	23
FUNDC1	876
FDPSP5	12
LOC100533618	0
RRM2P3	48
TATDN2P1	2
EFHC2	142
RBM39P1	218
NDP-AS1	0
NDP	1
MAOB	407
MAOA	4293
NANOGP10	0
IMPDH1P4	0
PINCR	0
SMIM15P1	0
LOC105373188	0
LOC107985717	1
PPP1R2C	0
LOC105373186	11
LOC112268309	0
RNU6-1124P	0
RNU6-630P	0
ATP5MC2P4	4
RNU6-202P	0
RPS15AP39	1
GPR82	22
GPR34	98
RN7SL144P	2
YWHAZP10	241
RNU6-1321P	0
CASK	1200
GEMIN7P1	0
NYX	0
RN7SL15P	2
LOC107985678	39
DDX3X	5341
SHISA5P1	1
RNA5SP502	0
LOC105373184	4
LINC02601	10
USP9X	3834
CLIC4P3	2
RPS2P55	93
RPL32P36	0
SDCBPP3	8
MKRN4P	8
TNIP2P1	0
CLDN7P1	0
DPRXP6	1
MED14OS	16
MED14	2298
CXorf38	960
MPC1L	3
ATP6AP2	3572
RNU7-164P	0
IMPDH1P2	0
LOC105373182	0
LOC101927476	0
LOC105373181	44
LOC107985687	4
BCOR	640
LOC105373180	5
RPS11P7	0
MIR1587	0
OOEPP1	0
GAPDHP1	1824
RN7SL732P	1
LOC105373177	1
LOC105373178	1
MIR3937	0
LINC01283	0
LOC105373176	1
LINC01282	0
LINC01281	1
LOC105373175	0
RNU6-591P	0
MID1IP1	1075
MID1IP1-AS1	2
LOC105373174	3
RNU7-7P	0
TSPAN7	27
UBTFL11	0
FTLP16	0
BAG1P1	0
TDGF1P1	0
OTC	0
RPGR	360
SRPX	27
MIR548AJ2	0
H2AL3	14
H2AP	0
SC4MOP	0
SYTL5	1468
RNU6-49P	0
DYNLT3	1007
CYBB	575
H2AL1MP	0
XK	472
LANCL3	107
FAM47DP	0
FTH1P27	2
FTH1P19	0
LOC100420326	0
PRRG1	148
MOB1AP2	0
LOC442445	0
FTHL18P	0
FAM47C	5
LOC100422408	3
TFDP1P2	81
LOC105373154	21
H2AL1Q	1
LOC105373155	9
RPS15AP40	1
LOC101928627	1
HMGB1P16	0
RNU6-641P	0
CFAP47	0
MAGEB16	0
NFYCP1	0
LOC100421602	0
LOC100420325	0
SIAH1P1	0
RNU6-1087P	0
LOC392440	0
FAM47B	0
TMEM47	38
SRSF2P1	0
LOC107985674	0
FTH1P14	0
FAM47A	0
LOC105373153	0
LOC646506	0
TBCAP1	102
MIR548F5	0
MIR3915	0
NPM1P8	11
RNA5SP501	0
RNU6-894P	0
DMD	276
FTHL17	0
TAB3-AS1	0
TAB3	952
LOC100418759	0
GK-AS1	47
GK	560
FTLP2	208
CKS1BP6	14
TASL	26
NR0B1	0
PLCE1P1	0
MAGEB1	0
MAGEB4	0
MAGEB3	0
MAGEB2	0
LOC107985632	1
LOC100420324	0
PIGFP3	0
MIR4666B	0
RNA5SP500	0
H3P43	19
IL1RAPL1	0
MIR6134	0
LOC105373152	0
LOC105373151	0
DCAF8L1	0
ORC1P1	0
VKORC1P1	0
LOC392436	0
LOC392435	0
LOC100420323	0
MAGEB10	0
RDXP3	1
RDXP2	1
DCAF8L2	0
PPP4R3C	0
PTP4A1P5	0
AMZ2P3	0
LOC105373150	0
RNU1-142P	0
HMGA1P1	0
RPL7P58	0
VENTXP1	0
VENTXP8	0
FMN2P1	0
LOC100422209	0
LOC100130052	0
MAGEB5	0
MAGEB6	0
LOC100420245	0
MAGEB6B	0
MAGEB18	0
LOC107985707	0
RANBP1P1	189
RPP40P1	0
LOC107985652	0
METTL1P1	1
RN7SL91P	0
PAFAH1B2P1	0
ARX	1
EEF1B2P3	488
SCARNA23	1
POLA1	874
LOC100288233	0
PCYT1B-AS1	0
H2BP7	0
PCYT1B	1
SNRPEP9	0
PDK3	1880
RPS26P58	15
SUPT20HL1	0
SUPT20HL2	0
ZFX	747
ZFX-AS1	0
EIF2S3	5457
KLHL15	151
CXorf58	5
RPL9P7	170
APOO	396
SAT1	19969
LOC105373148	54
ACOT9	1097
PRDX4	3872
HIKESHIP1	2
PTCHD1	0
PDCL2P1	0
FAM3C2P	377
DDX53	1
RNU6-266P	0
METTL15P3	0
CBLL2	0
PTCHD1-AS	2
PHEX-AS1	0
PHEX	72
SMS	3031
CYTH1P1	0
YY2	41
MBTPS2	441
SMPX	1
KLHL34	0
RARRES2P3	0
CNKSR2	15
RNU6-133P	0
LOC105373146	0
RN7SKP183	0
RPS6KA3	3283
EIF1AX-AS1	2
SCARNA9L	3
EIF1AX	2895
MIR23C	1
MAP7D2	1374
LOC729609	6
BCLAF3	715
SH3KBP1	1271
EIF5P2	0
MAP3K15	3
PDHA1	2367
ADGRG2	36
LOC101928415	43
RN7SL48P	1
PHKA2	1042
PHKA2-AS1	44
HAUS1P2	1
BLOC1S6P1	0
PPEF1-AS1	0
PPEF1	2
TRV-TAC1-2	0
RS1	0
GJA6P	0
CDKL5	251
TMSB10P2	0
SCML2	35
BEND2	1
LINC01456	0
MDM4P1	0
LOC100419783	0
RAI2	41
FAM136GP	0
SCML1	237
CHP1P3	1
LOC105373142	3
