Geneid	RNA STAR on data 248, data 246, and data 245: mapped.bam
GJC1	78
ADAM11	9
LOC107985044	2
RPL6P26	0
RN7SL819P	0
DBF4B	76
LOC105371792	0
CCDC43	409
MEIOC	9
LINC01180	0
SMCO4P1	2
FZD2	148
LOC105371791	0
RN7SL258P	0
GPATCH8	1113
ITGA2B	32
RPL7L1P5	0
FAM171A2	16
GRN	20713
SLC25A39	1495
RUNDC3A	16
RNU6-453P	0
RUNDC3A-AS1	9
RN7SL507P	0
LOC105371790	0
SLC4A1	5
SHC1P2	0
MIR6782	0
UBTF	1425
ATXN7L3-AS1	70
ATXN7L3	946
TMUB2	765
ASB16-AS1	102
ASB16	25
HROB	37
RNU6-131P	0
LOC105371789	3
HDAC5	1432
G6PC3	951
LSM12	238
TMEM101	599
NAGS	229
PYY	2
PPY	0
LINC01976	0
LOC102724183	1
LOC105371788	0
LRRC37A10P	0
LOC107985086	3
FAM215A	2
LOC105371787	0
MPP2	38
LOC107985077	0
CD300LG	219
LOC107984979	1
MPP3	287
CFAP97D1	2
DUSP3	2285
SOST	26
WHSC1L2P	3
LOC107985085	0
LINC02594	0
MEOX1	10
ETV4	69
DHX8	1020
RPL29P31	2
RNU6-971P	0
RNU6-406P	0
MIR2117	0
MIR2117HG	0
RNU6-470P	0
ARL4D	162
RNU6-1137P	0
RNU2-4P	0
LINC00910	96
LOC105371785	8
RNU2-1	0
CCDC200	12
TMEM106A	88
NBR1	3497
BRCA1P1	56
LOC101929767	95
HMGN1P29	5
NBR2	87
RPL21P4	0
BRCA1	184
RND2	119
VAT1	3807
IFI35	867
RPL27	8755
RUNDC1	709
PTGES3L	14
AARSD1	0
PTGES3L-AARSD1	3
RNY4P2	0
G6PC1	0
RNU6-287P	0
LINC00671	14
AOC4P	19
AOC3	3446
AOC2	90
PSME3	1883
LOC107985007	5
MIR6781	0
BECN1	1385
CNTD1	217
COA3	1144
WNK4	110
VPS25	1039
RAMP2	991
RAMP2-AS1	52
HMGN2P15	40
RPL34P30	0
MIR6780A	2
EZH1	1089
CNTNAP1	193
CCR10	7
PLEKHH3	458
TUBG2	547
HMGB3P27	0
ATP5MGP7	0
TUBG1	477
RETREG3	813
PSMC3IP	92
MLX	1158
COASY	1144
HSD17B1	5
HSD17B1-AS1	85
HSD17B1P1	26
NAGLU	1148
PTP4A2P1	33
MIR5010	0
MIR548AT	0
ATP6V0A1	1127
RNU7-97P	0
LOC102725238	3
CAVIN1	6744
STAT3	8987
STAT5A	902
STAT5B	1196
GHDC	663
HCRT	0
KCNH4	5
RAB5C-AS1	9
RAB5C	3250
HSPB9	6
KAT2A	636
DHX58	912
C17orf113	72
ZNF385C	44
NKIRAS2	552
DNAJC7	1408
CNP	873
ODAD4	1607
ACLY	2332
KLHL11	203
KLHL10	4
NT5C3B	575
FKBP10	462
P3H4	94
JUP	3217
RN7SL399P	0
RNA5SP442	0
HAP1	5
GAST	0
EIF1	11684
KRT42P	151
KRT17	2098
KRT16	6
KRT14	13
KRT9	0
LINC00974	0
KRT19	16943
MIR6510	3
KRT15	1752
KRT13	71
KRT36	0
KRT35	0
RNU2-32P	0
KRT32	2
KRT43P	0
KRT38	1
KRTAP9-1	0
KRTAP4-17P	0
KRTAP4-1	0
KRTAP4-2	0
KRTAP4-3	0
KRTAP4-4	0
KRTAP4-5	0
KRTAP4-6	0
KRTAP4-7	0
KRT10-AS1	208
KRT10	319
LOC105371776	0
KRT28	0
KRT27	15
KRT26	0
KRT25	0
KRT223P	0
KRT24	2
LOC105371775	0
KRT222	8
SMARCE1	2277
CCR7	68
LOC107985090	16
LOC101059954	4
LOC105371773	1
TNS4	399
LOC107985064	18
IGFBP4	4718
RPL23AP75	8
TOP2A	262
LOC100421674	0
RNA5SP441	1
PPIAP54	1
GJD3	153
RARA-AS1	11
LOC105371934	101
RARA	1675
CDC6	22
RNY4P8	0
WIPF2	1092
MIR6867	0
RAPGEFL1	334
MIR6866	0
CASC3	1698
MSL1	1847
NR1D1	208
THRA	1571
SNORD124	6
MIR6884	0
MED24	1655
CSF3	200
PSMD3	1814
GSDMA	23
LOC112268187	5
LRRC3C	1
ORMDL3	1877
GSDMB	376
ZPBP2	0
RPL39P4	0
KRT8P34	0
IKZF3	101
GRB7	537
MIEN1	661
MIR4728	7
ERBB2	3734
PGAP3	795
PNMT	116
TCAP	36
STARD3	1146
PPP1R1B	804
NEUROD2	2
LOC105371771	0
LOC105371770	21
RNU6-233P	0
CDK12	1041
MED1	824
MIR548BC	1
FBXL20	489
LOC101929578	1
STAC2	13
RPL19	16924
CACNB1	366
LOC105371768	0
ARL5C	0
TRC-GCA2-4	0
TRC-GCA2-3	0
PLXDC1	120
RDM1P5	11
LRRC37A11P	25
LINC02079	0
LOC105371767	5
FBXO47	1
LINC00672	49
MIR6779	0
LASP1	3556
TRC-GCA4-1	0
TRC-GCA2-2	0
TRC-GCA14-1	0
RPS20P35	20
SNORA21	8
SNORA21B	3
RPL23	12112
LOC101929950	0
TBC1D3C	0
LOC102723819	0
TBC1D3D	0
TBC1D3L	36
LOC102723608	0
TBC1D3K	1
LOC105371746	0
LOC107985068	2
C17orf50	8
LOC107985067	8
GAS2L2	1188
RASL10B	34
RPL17P42	2
LOC100420062	1
AP2B1	5011
PEX12	139
SNORD7	2
SNHG30	154
RPL39P32	97
LOC107985033	2
SLFN14	6
LOC107985032	2
LOC112268197	1
TAF5LP1	5
E2F3P1	4
SLFN12L	85
LOC100420061	7
SLFN13	2297
SLFN12	280
LOC729839	36
UFM1P2	14
LOC105371933	20
SLFN11	1141
LOC101060119	0
SLFN5	1594
LOC105371932	135
SLC35G3	0
LOC100130114	0
UNC45B	25
NLE1	149
FNDC8	0
RAD51D	156
RPL37P22	3
RAD51L3-RFFL	0
RFFL	114
OSTCP7	0
LIG3	467
ZNF830	214
CCT6B	170
LOC105371741	0
LOC105371742	0
LOC105371740	1
TMEM132E	3
TMEM132E-DT	1
LOC105371739	0
LOC105371738	0
CCL1	0
CCL13	409
CCL8	9
CCL11	42
CCL7	2
CCL2	1217
LINC01989	0
LOC105371735	0
RNA5SP438	0
LOC107985039	0
LOC107985036	0
LOC107985035	0
TLK2P1	61
LOC107987247	0
LOC107985038	0
LOC147004	0
LOC112268206	0
AA06	0
LOC105371737	0
ASIC2	1
SPACA3	2
LOC102724731	32
TMEM98	1652
MYO1D-DT	11
LOC107985012	2
LOC105371734	3
MYO1D	3076
CDK5R1	40
PSMD11	1406
NUDT15P2	34
ZNF207	3133
MIR632	0
OOSP1P2	0
C17orf75	332
LOC105371732	1
RHBDL3	18
LOC105371731	2
UBL5P2	26
ARGFXP2	1
RHOT1	958
LOC105371730	262
WDR45BP1	3
LOC102724625	0
LOC107985082	0
SH3GL1P1	17
LRRC37B	273
RNA5SP437	0
SUZ12	722
UTP6	684
COPRS	1062
GPR160P2	0
RNU6-1134P	0
MIR365B	0
MIR4725	0
RNU6ATAC7P	1
MIR193A	0
TRT-CGT4-1	0
MIR4724	0
RN7SL45P	0
RN7SL79P	0
LOC105371725	7
RAB11FIP4	1080
AK4P1	2
EVI2A	709
EVI2B	1503
OMG	8
LOC101927057	2156
NF1	1263
MIR4733	0
LOC105371722	7
LOC646030	0
LOC107984974	721
DPRXP4	6
RNF135	587
RN7SL138P	2
ADAP2	218
TEFM	159
RNU6-298P	0
RPS17P3	0
ATAD5	73
CRLF3	261
SUZ12P1	170
RN7SL316P	1
LOC105371723	4
LRRC37BP1	0
LOC100420850	1
SH3GL1P2	6
SMURF2P1	63
SMURF2P1-LRRC37BP1	263
LOC101927093	0
KRT17P3	4
TBC1D29P	0
LOC100420311	0
ALOX12P1	0
GOSR1	966
CPD	4232
RNU6-990P	0
TMIGD1	0
LOC105371721	0
RNU6-1267P	1
BLMH	539
LOC105371720	5
LOC107984991	4
SLC6A4	1357
MIR3184	0
MIR423	0
NSRP1	1215
STX18P1	7
RNY4P13	0
EFCAB5	10
RPL9P30	2
LOC100421100	2
RPL21P123	1
RNU6-920P	0
LOC107984990	4
SSH2	991
CORO6	98
ANKRD13B	45
GIT1	1237
TP53I13	950
ABHD15	435
RNU6-1034P	0
RNU6-711P	1
MIR4523	0
TAOK1	1587
RNU4-34P	0
RPL35AP35	0
NUFIP2	1970
CRYBA1	0
TWF1P1	60
LOC100421028	0
TIAF1	2
MYO18A	882
PIPOX	34
NDUFS5P7	24
SEZ6	12
LOC105371716	6
LOC101927018	3
PHF12	1011
DHRS13	153
FLOT2	2845
MIR4732	0
MIR144	0
MIR451B	0
MIR451A	0
ERAL1	708
RPL31P58	3
FAM222B	527
TRAF4	1771
NEK8	259
TLCD1	221
SNORD4B	1
SNORD42A	4
SNORD4A	11
SNORD42B	5
RPL23A	10792
RAB34	1306
PROCA1	122
SUPT6H	2472
RPS12P28	3
SDF2	778
KIAA0100	3127
RSKR	108
SPAG5-AS1	7
SPAG5	227
ALDOC	242
PIGS	1304
UNC119	285
FOXN1	26
SLC13A2	8
RPS7P1	1114
LOC101060112	0
H3P41	0
SLC46A1	131
SARM1	155
VTN	90
SEBOX	4
MIR4723	0
TMEM199	467
POLDIP2	1525
TNFAIP1	1850
IFT20	450
TMEM97	399
KRT18P55	3
LOC101926984	0
PPY2P	0
LOC105371712	0
PYY2	1
LOC105371710	4
LOC105371711	2
RPS29P22	1
LOC102724517	34
NLK	353
LOC105371709	33
LINC01992	0
LYRM9	389
NOS2	72
LGALS9DP	2
CPDP1	0
LOC100420408	0
NOS2P1	0
LGALS9	1845
ITM2BP1	1
MSANTD3P1	64
KSR1	1302
TBC1D3P5	0
LOC105371705	0
SYPL1P2	0
WSB1	5741
MIR4522	0
RPS16P8	0
RPL34P31	1
LOC105371704	0
TUFMP1	0
LOC105371703	0
VN1R71P	1
GTF2IP6	0
PDLIM1P3	0
LOC100422478	0
LOC100129683	0
LOC100533640	0
LOC100419890	0
MTND6P34	0
MTND4LP8	0
MTCO3P13	0
MTATP6P3	0
MTCO2P13	0
NMTRS-TGA3-1	0
MTCO1P13	0
MTND2P13	0
MTND1P15	0
MTRNR2L1	0
MTCYBP13	0
MTND6P35	0
FLJ36000	0
LOC105377822	0
LOC107987246	0
LOC105377824	0
FAM27E5	0
LOC100421165	0
LOC105371597	0
LINC02002	0
FTLP13	0
UBBP4	201
NCOR1P2	0
LOC100287309	0
LOC100996792	23
KCNJ18	0
LOC101930665	0
LOC100533653	0
LINC02693	124
RPL21P120	20
LOC105371589	1
PDLIM1P2	0
KCNJ12	16
MAP2K3	2030
EIF1P5	7
NATD1	376
RN7SL426P	1
TMEM11-DT	4
TMEM11	514
DHRS7B	798
LINC01563	0
USP22	3446
SPECC1P2	1
LOC339260	19
RNASEH1P1	0
RNU6-1178P	1
CCDC144NL-AS1	25
CCDC144NL	1
ABHD17AP6	54
SCDP1	52
OLA1P2	1
HNRNPA1P19	0
RNFT1P3	7
LOC105371583	0
LOC729334	1
LOC100287072	10
LINC02088	0
LOC401875	0
MEIS3P2	145
ZSWIM5P2	0
CDRT15L2	0
LOC105371580	0
COTL1P2	0
LOC100132977	0
TBC1D3P3	0
LOC100996294	2
KRT17P7	0
KRT17P6	1
KRT16P3	173
KRT16P5	0
YWHAEP3	0
TNPO1P3	4
LGALS9B	157
NOS2P3	0
FAM106B	0
SRP68P3	0
USP32P3	33
UPF3AP2	58
RNU6-467P	0
CCDC144CP	3
RNU6-1057P	0
RNU6-258P	0
KCTD9P1	2
LOC105371579	0
LOC100131943	0
SPECC1	613
AKAP10	692
TRG-CCC3-1	0
NDUFB4P3	0
ULK2	881
LOC441784	0
ALDH3A1	1727
SLC47A2	20
ALDH3A2	4283
SLC47A1P2	1
MTCO1P39	0
MTND2P12	3
NMTRQ-TTG12-1	0
MTND1P14	0
SLC47A1P1	2
LOC105371578	11
SNORA59B	0
SLC47A1	349
TRW-CCA2-1	1
RPL17P43	4
LOC112268205	6
RPS2P46	263
LINC02094	0
LOC105371574	0
RNF112	26
MFAP4	5948
MAPK7	405
LOC105371573	5
MIR1180	8
B9D1	1218
EPN2-AS1	5
EPN2-IT1	2
EPN2	562
LOC388436	0
KYNUP3	1
SNORD3C	0
SNORD3A	30
KYNUP1	0
GRAPL-AS1	0
GRAPL	7
SNORD3D	7
LOC102724624	0
KYNUP2	0
SNORD3B-2	4
SNORD3B-1	9
LOC112268188	0
GRAP	13
FAM83G	239
SLC5A10	2
LOC100419620	0
PRPSAP2	543
RN7SL627P	0
LOC101929141	0
TVP23B	1164
FBXW10	216
TRIM16L	212
UBE2SP2	16
FOXO3B	72
ZNF286B	25
LOC645139	374
TBC1D28	0
LOC107985051	0
RPS28P9	113
CCDC144B	121
SRP68P2	7
FAM106A	13
USP32P2	392
ALKBH5	1796
LOC105371567	0
MYO15A	64
LOC105371566	0
DRG2	581
GID4	239
ATPAF2	317
LOC100419436	51
BRI3P3	2
LOC107984989	10
DRC3	2710
TOM1L2	1561
MIR33B	0
MIR6777	0
SREBF1	1251
SMCR5	4
RAI1-AS1	2
RAI1	1049
SMCR2	2
EEF1A1P43	37
RNU6-468P	0
PEMT	357
RASD1	342
MED9	283
TSEN15P1	0
LOC644909	0
RPL13P12	1282
NT5M	16
COPS3	926
ACTG1P24	0
FLCN	875
PLD6	141
RN7SL775P	4
RNU6-767P	1
MPRIP	4536
LINC02090	0
LOC284191	0
TNFRSF13B	2
TBC1D27P	0
LOC101929105	0
COTL1P1	0
KRT17P4	0
KRT17P1	6
LOC105371551	1
KRT16P2	838
LOC105371552	0
KRT16P6	3
LOC105371553	0
NOS2P4	0
FAM106C	0
SRP68P1	0
USP32P1	30
UPF3AP1	38
RN7SL620P	0
RNU6-405P	0
RNASEH1P2	0
CCDC144A	6
NEK4P2	0
ZNF624	71
SRSF6P2	29
ZNF287	154
LOC105371554	12
LRRC75A	45
SNORD65	0
SNORD49A	3
SNORD49B	0
SNHG29	2293
TRPV2	1158
FTLP12	2
UBB	20072
CENPV	49
MIR1288	0
PIGL	394
RN7SL442P	0
SNORD163	0
RNU6-862P	0
RNU6-314P	0
RPL22P21	0
RPLP1P11	0
NCOR1	2219
TTC19	1307
ZSWIM7	370
ADORA2B	308
LOC105371557	0
SPECC1P1	1
LINC02087	0
MEIS3P1	278
IL6STP1	72
RNA5SP436	0
ZSWIM5P1	0
CDRT15P2	0
LOC105371559	0
TBC1D26-AS1	1
TBC1D26	1
UBE2SP1	1
ZNF286A	66
ZNF286A-TBC1D26	3
ZNF29P	1
TRIM16	817
CDRT1	100
PPIAP53	34
TVP23C	170
CDRT3	1
RPL9P2	8
CDRT4	2
TVP23C-CDRT4	0
RN7SL792P	0
RNU6-799P	0
TEKT3	395
MIR4731	0
PMP22	3170
LOC105371547	1
LOC107984976	0
CDRT8	0
LOC101928475	0
CDRT7	0
RPL23AP76	0
LINC02096	0
LOC105371545	0
RPS18P12	330
LOC107984996	0
LOC107985080	1
MGC12916	11
HS3ST3B1	110
CDRT15	0
COX10	205
COX10-DT	42
CDRT15P1	4
LOC100506974	4
LOC107985014	41
LOC105371544	0
MIR548H3	0
HS3ST3A1	29
LOC105371543	0
LINC02093	0
ELAC2	1183
MIR1269B	1
ARHGAP44	1421
ARHGAP44-AS1	1
MYOCD-AS1	0
MYOCD	52
LOC105371540	0
LINC00670	4
LOC103156999	4
MIR744	0
RNU11-2P	0
MAP2K4	952
RPL21P122	0
ZNF18	228
LOC101928350	8
DNAH9	4308
SHISA6	37
RN7SL601P	0
LOC105371536	0
RPL15P21	5
RNU6-1065P	2
PIRT	0
TMEM238L	4
TMEM220-AS1	8
MAGOH2P	9
TMEM220	249
ADPRM	117
SCO1	670
MYH3	58
MYH2	1
MYH1	6
MYH4	0
MYH8	0
MYHAS	1
LOC107985004	1
MYH13	0
RPS27AP1	10
GAS7	1563
RCVRN	1
NPM1P45	0
GLP2R	20
GSG1L2	0
DHRS7C	0
LOC107985011	7
USP43	734
RPL19P18	2
CFAP52	2290
STX8	652
LOC105371531	2
LOC105371532	17
LOC101928266	16
NTN1	882
PIK3R5-DT	40
PIK3R5	728
LOC107985063	6
LOC107985071	0
PIK3R6	35
MFSD6L	67
LOC105371530	1
SPDYE4	2
LOC105371529	18
CCDC42	4
LOC105371526	0
LOC105371525	1
RPS26P53	0
PPIAP52	0
RNU7-43P	0
LOC102724262	13
LOC112268195	10
LOC107987245	83
MYH10	4132
NDEL1	869
RNF222	3
RPL26	13688
KRBA2	88
LOC100128288	0
ODF4	0
ARHGEF15	227
RANGRF	24
SLC25A35	146
PFAS	253
TRI-AAT4-1	0
TRS-AGA2-6	0
TRT-AGT1-2	0
CTC1	457
TRP-CGG1-3	0
TRD-GTC2-11	0
TRG-TCC3-1	3
TRW-CCA1-1	0
LINC00324	32
AURKB	36
BORCS6	177
TRI-AAT5-5	1
TRT-AGT1-1	0
MIR4521	0
TRS-GCT4-3	0
TRW-CCA3-3	0
LOC105371520	10
SNORD118	0
TMEM107	658
VAMP2	1818
MIR6883	9
PER1	4752
TRT-AGT5-1	5
TRS-CGA1-1	0
LOC105376799	1
TRG-GCC2-6	0
TRR-TCT2-1	0
HES7	4
TRL-TAG1-1	0
TRQ-CTG1-5	0
TRK-TTT3-5	0
ALOXE3	5
MIR4314	0
LOC107985075	0
ALOX12B	1
ALOXE3P1	1
ALOX15B	4836
GUCY2D	121
LOC105371517	11
CNTROB	1157
TRAPPC1	1424
KCNAB3	31
RNF227	175
SCARNA21	2
CHD3	2842
CYB5D1	1149
NAA38	810
TMEM88	84
LOC107987244	7
KDM6B	1185
LOC105371516	3
RPL29P2	7
DNAH2	2920
EFNB3	358
WRAP53	677
TP53	370
ATP1B2	44
SAT2	673
TRUND-NNN6-1	0
SHBG	2
FXR2	958
SOX15	73
MPDU1	1106
LOC100996842	101
CD68	8999
SNORA67	38
SNORD10	34
SNORA48	16
EIF4A1	0
SENP3-EIF4A1	2
SENP3	93
TNFSF13	568
TNFSF12	586
TNFSF12-TNFSF13	0
GABARAP	6183
PHF23	432
DVL2	546
MIR324	16
ACADVL	5322
DLG4	358
ASGR1	88
RPL7AP64	31
LOC105371512	20
ASGR2	10
CLEC10A	103
SLC16A11	199
SLC16A13	100
BCL6B	246
MIR497	0
MIR195	0
MIR497HG	31
C17orf49	0
RNASEK	54
RNASEK-C17orf49	23
ALOX12	124
ALOX12-AS1	14
LOC100128007	10
ALOX12P2	83
TEKT1	4116
FBXO39	13
XAF1	3542
RPL23AP73	0
SLC13A5	1
ALOX15P1	22
MIR4520-2	0
MIR4520-1	0
C17orf100	83
MED31	129
TXNDC17	566
LOC122526780	10
RNA5SP435	0
KIAA0753	630
PITPNM3	483
PIMREG	10
LOC107985017	0
AIPL1	0
LOC105371509	0
BTF3P14	0
RNU6-1264P	0
LOC105371508	0
WSCD1	14
LOC339166	0
LOC100128284	0
LOC105371507	5
RNU7-31P	0
LOC101928044	9
NLRP1	782
LOC728392	869
MIS12	442
DERL2	718
DHX33-DT	0
DHX33	300
C1QBP	1094
RPAIN	676
NUP88	681
LOC105371505	11
RABEP1	1241
SCIMP	260
ZNF594-DT	40
ZNF594	114
USP6	529
ZNF232-AS1	31
ZNF232	562
ZFP3	500
LOC100421332	0
SLC52A1	140
LOC105371501	14
LOC105371502	1
KIF1C-AS1	5
KIF1C	4329
INCA1	17
CAMTA2-AS1	19
MIR6865	2
MIR6864	0
CAMTA2	987
SPAG7	1541
ENO3	78
PFN1	9761
RNF167	1978
SLC25A11	865
GP1BA	23
C17orf107	24
CHRNE	20
RN7SL784P	0
ATP6V0CP1	5
MINK1	2714
PLD2	506
C17orf114	17
PSMB6	1367
GLTPD2	73
VMO1	457
TM4SF5	0
ZMYND15	350
CXCL16	4509
MED11	392
ARRB2	2196
RPS12P29	18
PELP1-DT	5
PELP1	956
LOC105371499	3
ALOX15	7092
RNU6-955P	5
LOC105371498	179
LINC01996	63
SMTNL2	26
TXNP4	81
GGT6	424
MYBBP1A	883
SPNS2	582
SPNS2-AS1	6
SPNS3	42
RN7SL774P	0
MFSD1P1	7
UBE2G1	966
RYKP1	6
LOC100420060	1
ANKFY1	2029
CYB5D2	468
RNA5SP434	0
ZZEF1	1713
LINC01975	2
ATP2A3	1826
P2RX1	144
CAMKK1	284
NCBP3	1174
HASPIN	34
ITGAE	454
P2RX5	6
EMC6	36
RPL21P125	14
TAX1BP3	2
P2RX5-TAX1BP3	15
LOC105371492	56
LOC105371493	17
CTNS	409
LOC100422717	1
SHPK	278
TRPV1	159
TRPV3	5
ASPA	110
SPATA22	0
OR1E2	0
OR3A3	0
OR1E1	0
OR1R1P	0
OR1AC1P	0
OR3A5P	0
OR3A4P	0
OR3A1	0
OR3A2	0
OR1D3P	0
OR1D4	0
OR1A1	0
OR1A2	0
OR1P1	0
LOC100288728	0
OR1G1	0
OR1E3	0
OR1D2	0
OR1D5	0
LOC101927911	1
RAP1GAP2	349
MIR1253	0
CCDC92B	15
LOC105371592	5
MIR6776	2
CLUH	1416
LOC105371490	3
RN7SL608P	7
SAMD11P1	0
PAFAH1B1	3641
EIF4A1P9	0
RN7SL33P	0
METTL16	842
LOC284009	8
MNT	553
LOC101927864	91
SGSM2	1420
SNORD91A	0
SNORD91B	0
TSR1	515
HNRNPA1P16	8
SRR	134
LOC101927839	1
RN7SL624P	0
MCUR1P1	1
LOC107984988	4
SMG6	582
HIC1	248
MIR212	0
MIR132	7
OVCA2	59
DPH1	447
LOC105371485	6
LOC105371486	7
RTN4RL1	265
LOC642502	60
RPA1	1433
SMYD4	317
PITPNA	2323
PITPNA-AS1	5
INPP5K	901
LOC105371483	1
MYO1C	4685
TRARG1	2
BHLHA9	0
LOC107984980	3
LOC101927727	13
MRM3	228
GLOD4	1449
DBIL5P	12
GEMIN4	420
TLCD3A	377
LOC102723890	0
LOC107987386	0
LOC102724066	0
LOC105379547	0
LOC102724052	0
LOC102723869	0
LOC105379544	0
LOC102724031	6
LOC647211	3
LOC102723841	0
LOC102724014	0
LOC102723815	0
LOC112268316	0
LOC105379540	0
LOC102723999	5
LOC105379539	0
SLC6A10PB	2
LOC107987384	0
LOC107987383	0
LOC102723753	4
LOC112268315	0
LOC102723964	0
LOC105379537	0
LOC102723713	0
LOC105379533	0
LOC105379535	0
LOC107987382	0
LOC102723945	0
LOC105379545	0
LOC102723930	0
LOC102723689	0
LOC102723655	0
LOC107987240	1
LINC02193	4
SEPTIN14P16	3
CICP25	1
LOC101927999	56
RNU6-355P	0
LOC105376781	18
FAM157C	16
LOC105376786	5
TUBB8P7	10
PRDM7	0
URAHP	81
GAS8-AS1	43
GAS8	909
DBNDD1	129
AFG3L1P	292
CENPBD1P	222
SNORA119	1
DEF8	917
TUBB3	48
MC1R	101
TCF25	2444
LOC112268179	8
LOC105371419	38
LOC107984817	16
SPIRE2	609
FANCA	136
ZNF276	394
VPS9D1-AS1	33
VPS9D1	370
SPATA2L	243
CDK10	935
LINC02166	310
SPATA33	325
CHMP1A	1668
DPEP1	18
CPNE7	33
SNORD68	15
RPL13	21706
SPG7	1421
LOC101927863	11
LOC101930112	49
LOC100130664	1
RNU6-430P	0
LOC101927817	5
LOC100287036	10
LOC105371414	82
ANKRD11	2343
LOC105371413	5
ZNF778	238
SLC22A31	2052
CDH15	9
LINC02138	0
LINC00304	0
ACSF3	533
LOC105371412	1
LOC105371411	0
LOC100129697	2
LOC107984871	0
LOC105371409	1
LOC102724632	3
LOC101927793	13
CBFA2T3	130
PABPN1L	0
TRAPPC2L	555
LOC107983950	44
LOC107987238	2
GALNS	1116
APRT	1181
CDT1	84
LOC107984842	0
LOC339059	3
LOC100289580	10
MIR4722	0
PIEZO1	2745
CTU2	175
RNF166	622
SNAI3	64
SNAI3-AS1	26
MVD	677
CYBA	3978
IL17C	0
ZC3H18	756
ZC3H18-AS1	2
LOC107984905	0
ZFPM1-AS1	2
LOC107984890	4
MIR5189	0
ZFPM1	228
LOC112268182	1
ZNF469	86
LOC107984862	5
LINC02182	0
LOC105371401	1
LOC400553	0
BANP	182
LOC107984816	0
CA5A	2
LOC107987237	0
MIR11401	0
MIR6775	0
SLC7A5	174
LOC102724467	0
LOC105371399	0
LOC100129215	0
KLHDC4	420
JPH3	12
ZCCHC14-DT	0
NR3C1P1	0
ZCCHC14	967
MAP1LC3B	2481
TRM-CAT6-1	9
FBXO31	892
C16orf95-DT	7
C16orf95	28
LOC101928682	0
RPL39P30	2
LOC101928708	0
LOC105371394	0
LINC02181	0
LOC105371393	2
LOC107984819	0
LOC105371392	1
LINC02188	1
LINC02189	0
FOXL1	39
FOXC2	21
FOXC2-AS1	1
FLJ30679	0
MTHFSD	339
RPL7AP63	3
FOXF1	519
FENDRR	426
LOC401864	1
LINC00917	1
LINC02135	0
LINC01081	5
LOC101928582	4
LINC01082	12
LOC105376778	0
LOC105371389	0
LOC105371388	1
LINC02132	0
MIR6774	3
IRF8	1095
RPL10AP12	0
LOC100422319	0
COX4I1	4511
LOC101928557	1
RNU1-103P	8
EMC8	448
MIR1910	0
C16orf74	19
GINS2	44
RN7SL381P	1
LOC101928502	0
MIR5093	0
LOC107984830	1
LINC00311	0
COX6CP16	0
MIR12128	0
GSE1	1973
LOC105371382	2
LINC02139	0
LOC105371381	0
CIBAR2	3382
LOC105371380	30
KIAA0513	1010
ZDHHC7	1887
LINC02176	0
LOC123862	0
LOC101928474	0
CRISPLD2	1422
LOC105371378	2
USP10	1666
KLHL36	878
LOC105371376	6
COTL1	2530
MEAK7	278
ATP2C2-AS1	80
ATP2C2	1599
WFDC1	217
RNA5SP433	0
KCNG4	0
LOC654780	11
ADAD2	8
TAF1C	671
DNAAF1	7433
HSDL1	694
LOC648774	0
MBTPS1	3115
RNA5SP432	0
SLC38A8	1
NECAB2	10
OSGIN1	222
LOC105371371	10
LOC105371372	2
MLYCD	258
HSBP1	3427
LOC102724163	18
LOC105371366	3
MIR3182	0
LOC105371368	0
LOC101928417	0
RN7SL134P	0
LOC101928446	0
MIR8058	0
CDH13	521
LOC101928392	0
LOC100419639	0
RN7SKP190	0
MPHOSPH6	500
MTND6P28	0
MTCYBP28	0
LOC105371363	31
HSD17B2	35
LOC112268169	0
SDR42E1	153
RN7SKP176	0
PLCG2	551
LOC100129617	9
LOC105371362	1
MIR6504	0
MIR7854	1
PPIAP51	10
CMIP	2147
MIR4720	0
GAN	285
BCO1	12
RNU6-1191P	0
PKD1L2	4
GCSH	167
LOC105371361	0
C16orf46	272
ATMIN	893
CENPN-AS1	8
CENPN	110
CMC2	349
ARLNC1	0
CDYL2	183
LINC01227	0
LOC105371360	186
DYNLRB2	1136
DYNLRB2-AS1	0
LOC105371358	0
LOC105371357	2
LINC01228	0
LINC01229	2
MAFTRR	6
LOC105371356	8
LOC101928230	27
RNA5SP431	0
MAF	468
LOC107984806	1
RPS3P7	0
LOC112268165	2
LOC105371354	1
LSM3P5	0
WWOX-AS1	7
WWOX	132
LOC100131126	0
LOC107984897	0
KRT8P22	0
CLEC3A	0
LOC105371351	0
PPIAP50	0
VAT1L	8
LOC107984878	3
NUDT7	181
LINC02131	0
LOC105376775	0
ADAMTS18	0
VN2R10P	0
SYCE1L	26
MON1B	1009
LOC100128497	0
MIR4719	0
LOC105376774	0
LINC02125	0
RN7SKP233	0
CNTNAP4	0
RPL18P13	0
LOC105371349	0
RNA5SP430	0
LOC105371347	0
LOC105371348	23
CPHXL	1
ATP5PBP7	3
RN7SL520P	0
DUXB	2
CPHXL2	7
TERF2IP	1500
KARS1	2473
ADAT1	592
GABARAPL2	1715
TMEM231	3827
CHST5	80
TMEM231P1	49
CHST6	1166
TMEM170A	338
CFDP1	1269
RNU6-758P	1
LOC105371345	1
LOC105371344	4
LDHD	295
ZNRF1	452
WDR59	608
LOC105371343	0
FA2H	258
MLKL	437
TMPOP2	1
RFWD3	444
HSPE1P7	12
RPS10P23	2
