Geneid	RNA STAR on data 9, data 25, and data 24: mapped.bam
MIR548X	0
MIR548XHG	0
TMPRSS15	6
LOC107987296	13
RPL37P3	0
CHODL-AS1	3
CHODL	30
C21orf91	54
C21orf91-OT1	3
LOC105372741	7
BTF3L4P1	12
CXADR	592
RN7SL163P	0
RPL39P40	4
TRG-GCC1-5	5
LINC01549	7
RNU6-113P	0
LOC105372740	0
RNU1-98P	0
MIR125B2	0
MIRLET7C	0
MIR99A	0
LOC112268282	0
SNORD74B	0
RPS26P5	3
VDAC2P1	1
MIR99AHG	53
RNU6-426P	0
LOC112268281	0
RBPMSLP	0
USP25	383
RAD23BP3	0
RNU6-1326P	0
LOC105369302	4
CYCSP42	0
LOC101927745	18
LOC105369292	15
LOC107985483	0
NRIP1	180
RBMX2P1	0
LINC02246	17
GAPDHP16	1
POLR2CP1	2
LOC105372738	2
SAMSN1-AS1	0
SAMSN1	136
LOC105369304	16
HSPA13	157
ABCC13	40
RBM11	9
LIPI	5
ERLEC1P1	250
RNA5SP488	2
ANKRD20A18P	2
LOC105377134	0
FRG2MP	1
PPP6R2P1	0
NF1P3	2
RNU6-954P	0
ANKRD20A11P	13
RHOT1P2	2
LOC110091776	1
SNX18P13	0
CYP4F29P	3
ZNF114P1	0
CNN2P7	12
GXYLT1P2	0
LOC654338	26
FAM207CP	0
TERF1P1	4
FEM1AP1	0
MIR8069	0
LOC112268283	0
LOC107985482	0
LONRF2P5	0
CXADRP1	0
GRAMD4P1	0
MIR3118-1	0
RNU6-286P	0
POTED	0
OR4K12P	0
LINC01674	0
OR4K11P	0
SNX19P1	3
VN1R8P	9
GTF2IP2	64
MIR3156-3	0
ANKRD30BP1	35
FGF7P2	0
ZNF355P	0
VN1R109P	0
RNU6-614P	0
ANKRD30BP2	7
IGHV1OR21-1	0
SLC25A15P4	5
CYCSP41	0
TPTE	17
BAGE2	12
VN1R7P	9
EIF3FP1	10
CDRT15P8	0
LOC105372733	0
LOC105372734	0
RN7SL52P	0
LINC01667	1
LOC105379513	0
LOC105379514	20
LOC102723668	0
NCOR1P4	14
SNX18P12	0
LOC101927345	1
LOC101930100	5
SNX18P11	0
SOWAHCP2	0
TEKT4P2	28
LOC101927615	0
CDRT15P9	1
MIR10396A	0
MIR3648-2	0
ANKRD20A16P	4
ASNSP2	0
MTCO1P1	0
MTCO3P26	0
LOC107985475	0
SNX18P10	0
LINC01666	1
CDC27P11	36
LOC107987294	11
LOC105379507	0
CDC27P10	0
LOC105379508	1
LOC110467529	7
RNA5-8SP10	0
RNA18SP5	11
MIR6724-2	0
CDC27P9	0
LOC107987293	12
LOC105379506	1
RNA28SN2	0
RNA5-8SN2	0
RNA18SN2	0
MIR3648-1	0
RNA45SN2	7
MIR6724-1	0
LOC105379505	0
LOC102723475	5
LOC107983987	0
LOC105379504	0
LOC102723451	0
LOC102723553	8
CTBP2P9	2
LOC107987308	1
LOC102724951	0
LOC105379503	0
LOC105379502	0
CTBP2P10	0
LOC102724843	1
LOC105379501	0
LOC102724822	0
LOC105379499	0
LOC101059907	0
LOC100289185	0
LOC100289085	0
MIR8069-1	0
LOC110091777	0
LOC102724726	0
LOC105379497	0
LOC102724677	0
LOC106780825	0
LOC107985501	0
LOC102724652	0
LOC102724594	4
LOC102724560	1
CH507-145C22.1	0
LOC102724525	0
LOC105379491	0
LOC102724701	3
LOC107987289	0
LOC107987288	0
LOC102724428	912
LOC107985506	2
CH507-42P11.6	1
LOC102724370	0
LOC102724354	0
LOC105379490	1
LOC102724334	17
CTBP2P11	0
LOC107987309	0
LOC102724219	0
LOC105379489	0
LOC105379488	0
LINC01670	0
LOC102724200	92
LOC102724159	70
LOC102724023	280
LOC101928576	6
LOC107987292	1
CH507-9B2.8	0
LOC105372832	0
LOC102723996	13
LOC105379484	0
IQSEC3P3	0
SEPTIN14P20	2
CICP4	0
LINC00266-1	0
LKAAEAR1	5
MIR6813	0
RGS19	194
SOX18	166
TCEA2	353
C20orf204	9
PRPF6	1575
SAMD10	97
ZNF512B	206
UCKL1-AS1	8
MIR647	1
MIR1914	0
UCKL1	317
MIR941-5	0
MIR941-4	0
MIR941-3	0
MIR941-2	0
MIR941-1	0
RNU1-134P	1
DNAJC5	599
TPD52L2	1157
ABHD16B	0
LOC112268269	45
C20orf181	1
ZBTB46-AS1	2
ZBTB46	45
SLC2A4RG	1076
LIME1	66
ZGPAT	330
ARFRP1	494
TNFRSF6B	0
RTEL1	25
RTEL1-TNFRSF6B	0
LOC105372726	2
STMN3	109
MHENCR	47
GMEB2	150
HELZ2	189
FNDC11	1
SRMS	147
PTK6	298
PPDPF	3537
LOC102723814	4
LOC105372725	21
EEF1A2	13
LOC105372724	1
LOC100130587	0
CHRNA4	0
RNU6-994P	0
COL20A1	1
MIR4326	0
ARFGAP1	635
FLJ16779	0
NKAIN4	6
MIR3196	0
BIRC7	174
YTHDF1	477
MIR124-3	0
LOC105376996	0
LOC105372719	2
HAR1A	126
HAR1B	27
LINC01056	1
LINC00029	0
LOC105372718	2
LINC01749	1
BHLHE23	0
SLC17A9	312
GID8	684
SNORA117	1
DIDO1	473
ARF4P2	1
LOC105372717	0
DPH3P1	1
TCFL5	75
COL9A3	11
OGFR	774
OGFR-AS1	1
MRGBP	178
LOC105372716	2
LINC00659	0
LOC107985428	0
LOC107987285	2
NTSR1	3
SLCO4A1-AS1	1
LOC101928465	98
SLCO4A1	168
WI2-87327B8.2	1
RPL7P3	0
MIR133A2	0
MIR1-1	0
MIR1-1HG	2
CRMA	12
LOC105376995	0
LOC105372711	1
GATA5	3
LOC105372710	0
RBBP8NL	31
LOC105372709	2
CABLES2	55
RPS21	10013
LOC105372708	0
LAMA5-AS1	1
MIR4758	0
LAMA5	871
LOC105372707	13
ADRM1	1157
OSBPL2	572
LOC105369209	9
HRH3	1
MTG2	376
SS18L1	123
PSMA7	2544
LSM14B	388
LOC105372706	12
LOC105372705	1
MIR3195	0
RPL17P48	14
LOC100128310	7
LOC105372703	29
LOC105372701	0
LINC01718	0
LOC105372700	0
LOC105372699	33
MIR548AG2	0
MIR4533	0
LOC101928048	0
MTCO2P1	0
LOC105372697	1
MIR646	0
LOC105372698	2
MIR646HG	29
LOC729296	2
LOC107985429	0
LINC02910	3
CDH26	52
PPP1R3D	97
FAM217B	193
SYCP2	48
RNU7-141P	0
PHACTR3-AS1	0
LOC107985430	31
PHACTR3	1172
LOC105372696	0
PIEZO1P1	0
EDN3	13
LOC107985389	0
ZNF831	35
MRPS16P2	0
PRELID3B	666
SLMO2-ATP5E	0
ATP5F1E	91
TUBB1	5
CTSZ	5187
NELFCD	526
LOC112268264	2
LOC107985382	8
LOC101927932	3
GNAS	10622
GNAS-AS1	2
MIR298	0
MIR296	0
LOC105372695	0
PIEZO1P2	14
NPEPL1	17
STX16	618
STX16-NPEPL1	8
LOC107985410	0
LINC01711	0
APCDD1L-DT	5
APCDD1L	12
VAPB	441
RAB22A	448
PPP4R1L	23
ANKRD60	4
LOC105372694	2
C20orf85	13
LOC107985434	1
LOC107987284	2
HSPD1P19	0
LINC01742	0
LOC105372693	0
LOC105372692	4
NKILA	12
PMEPA1	516
ZBP1	9
LOC105372690	1
PCK1	2
CTCFL	25
HMGB1P1	99
LOC105372688	0
RBM38	127
RBM38-AS1	7
MTRNR2L3	0
NMTRL-TAA5-1	0
MTND1P9	0
RAE1	258
SPO11	4
RPL39P39	1
MIR4325	0
LOC105372687	2
LOC112268270	1
BMP7-AS1	1
BMP7	9
LOC105372686	10
LOC105372685	0
LOC105372683	2
RNU6-929P	0
PTMAP6	0
RN7SL170P	4
RNU6-1146P	0
TFAP2C	115
RPS4XP3	272
LINC01716	2
FAM209B	8
FAM209A	2
LOC105372681	0
GCNT7	4
RTF2	866
RPL39P	0
CASS4	17
CSTF1	272
AURKA	77
FAM210B	1046
MC3R	0
RNA5SP487	1
LOC105372680	0
LOC105376989	0
LOC105372679	0
CBLN4	21
LOC105372678	0
LOC105372677	2
LOC107984001	0
LOC105372676	14
LINC01440	0
LINC01441	5
RPL12P4	1109
RNU4ATAC7P	0
DOK5	24
LOC107985385	0
PFDN4	236
LOC105372675	3
CYP24A1	26
MIR4756	0
BCAS1	494
SUMO1P1	10
RNU7-14P	3
LOC105372672	0
ZNF217	238
LOC101927770	53
LOC105372671	17
LOC105372669	5
PPIAP10	7
RN7SKP184	0
TSHZ2	121
RPL36P1	0
LOC105372668	0
LOC105376985	0
LINC01524	1
LOC105372665	27
TRI-AAT12-1	0
MRPS33P4	0
LOC105372667	4
LOC107985427	0
LOC105372666	3
ERP29P1	66
ZFP64	107
LOC105372664	0
RNU7-6P	0
RNU6-347P	0
LINC01429	6
SALL4	102
LOC100419570	0
ATP9A	500
MIR3194	0
NFATC2	129
LOC105372663	0
RPSAP1	1
LOC105372661	0
LOC105372662	0
KCNG1	5
MOCS3	68
DPM1	470
ADNP-AS1	6
PSMD10P1	3
ADNP	680
TMSB4XP6	1592
BCAS4	98
PARD6B	148
LOC105372659	5
RIPOR3-AS1	3
RPL36P2	13
MIR1302-5	0
RIPOR3	17
MIR645	0
RN7SL672P	0
PTPN1	664
COX6CP2	0
RN7SL636P	6
LOC105372657	9
LINC01271	1
LINC01270	19
PELATON	178
LOC105372656	8
LOC107985386	0
CEBPB	1683
CEBPB-AS1	31
LINC01273	13
LINC01275	1
PEDS1	239
UBE2V1	18
PEDS1-UBE2V1	0
LOC105372655	0
TRERNA1	0
LOC105372654	1
SNAI1	14
RNU6-147P	0
KRT18P4	21
RNF114	378
LOC105372653	18
SPATA2	142
MIR12122	0
LOC100421569	16
RNU7-72P	2
SLC9A8	160
RNU6-919P	13
LOC105372652	36
SNRPFP1	14
RN7SL197P	1
B4GALT5	553
LOC105372651	9
LOC101927486	3
PTGIS	284
KCNB1	18
LOC105372649	23
SNORD12	0
SNORD12B	2
SNORD12C	0
ZFAS1	1641
ZNFX1	270
DDX27	691
ARPC3P1	66
STAU1	1069
CSE1L	702
CSE1L-DT	0
SNAP23P1	0
ARFGEF2	469
LOC105372648	1
PREX1	346
LOC105372646	0
LOC105372647	3
RNU7-144P	0
LOC107985439	0
LOC105372645	1
LOC105372643	0
LINC00494	5
LOC105372641	1
LOC105372640	0
LOC105372639	10
LOC107985437	0
LOC107985436	4
LINC01523	0
LINC01522	1
LOC112268266	0
LOC105372637	2
RNU7-92P	9
LOC105376980	2
RNA5SP486	0
SRMP1	0
LOC105372636	12
RNU7-173P	0
LOC107985401	1
SULF2	138
LOC100419565	0
NCOA3	523
RNU6-563P	0
RNU6-497P	2
RPL35AP	1
LINC01754	34
LOC101927377	29
LOC100131496	3
ZMYND8	698
MIR3616	0
RPS2P54	0
GAPDHP54	0
LOC101927355	1
EYA2	25
RPL13P14	2
RN7SKP33	0
SLC2A10	62
TP53RK	216
SLC13A3	17
OCSTAMP	0
ZNF840P	0
MKRN7P	0
ZNF334	84
ZNF663P	0
LOC105372633	1
ELMO2	279
SLC35C2	510
CDH22	3
CD40	165
RPL13P2	5
NCOA5	207
LOC105372632	6
SLC12A5	3
SLC12A5-AS1	3
MMP9	52
FTLP1	12
ZNF335	148
PCIF1	425
LOC107985388	3
PLTP	809
CTSA	1239
NEURL2	0
SPATA25	14
ZSWIM1	121
ZSWIM3	14
ACOT8	210
SNX21	238
TNNC2	7
UBE2C	145
DNTTIP1	549
RNU6ATAC38P	18
SPINT5P	0
HNRNPA1P3	2
SPINT4	0
WFDC3	57
MIR3617	0
WFDC13	2
WFDC10B	4
WFDC11	0
RPS2P7	170
WFDC10A	1
WFDC9	0
CCNB1IP1P2	0
RNA5SP485	4
WFDC8	0
EPPIN	0
HSPD1P21	0
EPPIN-WFDC6	0
WFDC6	0
SPINT3	0
RPL5P2	7
LOC107987282	2
WFDC2	4206
LOC105372631	3
MIR6812	0
PIGT	858
LOC107985405	0
DBNDD2	14
LOC107985404	38
NDUFB4P10	0
TP53TG5	2
SYS1-DBNDD2	0
SYS1	380
SDC4	3918
TRV-CAC14-1	0
RBPJL	6
MATN4	11
SLPI	13199
LOC105372630	25
SEMG2	0
SEMG1	0
LINC02597	20
PI3	8
LOC101929863	15
WFDC12	14
WFDC5	7
KCNS1	54
STK4	339
STK4-DT	1
TOMM34	436
PABPC1L	361
YWHAB	6047
PGBD4P2	1
RIMS4	16
KCNK15	30
CCN5	289
KCNK15-AS1	2
LINC01260	1
ADA	30
PKIG	413
SERINC3	1152
TTPAL	103
RPL37AP1	150
LINC01620	0
LINC01430	2
MIR3646	0
HNF4A-AS1	21
HNF4A	20
R3HDML-AS1	27
R3HDML	0
FITM2	93
GDAP1L1	2
OSER1-DT	120
OSER1	302
JPH2	114
RN7SL443P	0
TOX2	87
LINC01728	9
LOC105372625	1
RNU6-639P	0
LOC107985441	0
LOC101927200	25
GTSF1L	29
MYBL2	104
RPL27AP	2
IFT52	245
SGK2	10
LOC107985380	6
L3MBTL1	40
RNU6-1251P	0
SRSF6	1842
EIF4EBP2P1	0
RNU6-743P	0
PPIAP21	11
RN7SL666P	0
RN7SKP100	0
PTPRT-AS1	0
LOC105372623	0
LOC101927159	2
LOC105372624	9
PTPRT	37
LOC105372622	1
LOC643172	0
LOC101927182	1
RNU6-1018P	4
RPL12P11	2
CHD6	524
LOC100419859	0
EMILIN3	3
LPIN3	71
ADI1P1	3
RN7SL615P	0
RPL23AP81	23
ZHX3	211
MIR6871	0
PLCG1	660
PLCG1-AS1	8
TOP1	2438
RNU2-52P	0
LOC105372621	62
LOC100128988	5
RNA5SP484	0
SNORD154	0
LOC101927098	8
MAFB	285
LOC105372620	0
LOC107985435	0
LOC102724968	9
LOC107985446	13
LOC105372618	3
LOC105372617	1
LOC105372616	0
LINC01370	0
HSPE1P1	6
LOC105372613	0
LOC105372614	15
LOC102724950	1
RN7SL680P	0
ATG3P1	0
LINC01734	0
LOC107985448	0
NPM1P19	21
DHX35	87
FAM83D	43
RN7SL116P	0
PPP1R16B	65
RN7SKP173	2
ACTR5	132
SLC32A1	0
LOC391247	1
ARHGAP40	293
ADIG	0
RPS3P2	0
MIR548O2	0
RALGAPB	438
SNORA60	1
SNORA71E	6
SNHG11	178
SNORA71D	0
SNORA71C	0
SNORA71A	1
SNORA71B	0
SNHG17	300
LBP	0
BPI	10
LOC149684	5
KIAA1755	20
LOC107987281	0
TGM2	1700
RN7SL237P	0
RPRD1B	588
TTI1	255
RN7SKP185	7
VSTM2L	4028
CTNNBL1	560
LOC105372609	1
LOC100287792	36
LINC00489	0
GLRXP1	1
LINC01746	7
PPIAP3	2
NNAT	9
BLCAP	671
RPL7AP14	0
SRC	479
LOC105372606	4
MANBAL	450
GHRH	0
RPN2	3949
LOC100419562	5
MROH8	32
RPS27AP3	6
RPS3AP3	0
RBL1	103
SAMHD1	638
TLDC2	2
RN7SL156P	0
SOGA1	191
DSN1	191
NDRG3	342
HNRNPA3P2	5
SLA2	41
RAB5IF	207
LOC107985397	23
TGIF2-RAB5IF	0
TGIF2	257
MYL9	5506
DLGAP4-AS1	13
DLGAP4	354
AAR2	337
LOC105372602	0
EPB41L1-AS1	0
HMGB3P2	21
EPB41L1	422
NORAD	2415
CNBD2	19
SCAND1	1395
RNU6-937P	0
RNU4-40P	23
HIGD1AP16	1
COX7BP2	4
PHF20	509
RPF2P1	9
RBM39	1870
ROMO1	1827
NFS1	206
RBM12	439
RNU6-759P	3
RN7SKP271	0
CPNE1	1065
SPAG4	77
RPL37P1	0
FER1L4	34
RPL36P4	4
ERGIC3	3564
C20orf173	6
CEP250-AS1	0
CEP250	240
MIR1289-1	0
GDF5	2
GDF5-AS1	0
UQCC1	268
FAM83C	0
FAM83C-AS1	3
EIF6	1898
MMP24OS	853
MMP24	77
MT1P3	4
RNA5SP483	0
PROCR	122
EDEM2	1
MMP24-AS1-EDEM2	8
RNU6-407P	2
TRPC4AP	920
MIR499B	0
MIR499A	0
LOC107985393	3
MYH7B	31
GSS	645
ACSS2	698
GGT7	184
HMGB3P1	1
NCOA6	489
TP53INP2	255
LOC105372599	0
PIGU	323
MAP1LC3A	449
DYNLRB1	1764
FDX1P1	14
MIR644A	4
CDC42P1	0
ITCH	447
LOC107985381	1
LOC729557	1
AHCY	1325
XPOTP1	1
ASIP	21
RPS2P1	5
EIF2S2	2126
MIR4755	0
RALY	2558
RALY-AS1	51
PIGPP3	0
TPM3P2	18
CHMP4B	2494
ZNF341-AS1	17
RPL31P2	156
ZNF341	63
PXMP4	1016
E2F1	271
ACTL10	37
C20orf144	2
NECAB3	850
CBFA2T2	145
SNTA1	288
CDK5RAP1	335
BPIFB9P	14
BPIFB5P	16
LOC105372594	19
BPIFB1	90
RPL12P3	0
LOC105372593	2
BPIFA1	556
BPIFA3	0
BPIFA4P	1
SOCS2P1	7
BPIFA2	7
LOC105372714	0
BPIFB4	4
BPIFB3	0
PUDPP3	0
BPIFB6	0
BPIFB2	894
SUN5	2
LOC119746555	0
EFCAB8	82
MAPRE1	1130
DNMT3B	25
COMMD7	617
BAK1P1	23
C20orf203	21
NOL4L-DT	0
LOC105372592	0
LOC101929698	2
NOL4L	188
ASXL1	652
KIF3B	583
MIR1825	0
POFUT1	320
PLAGL2	334
TSPY26P	5
RSL24D1P6	2
LOC107985403	9
TM9SF4	385
HCK	182
RNA5SP482	0
CCM2L	67
RNA5SP481	0
XKR7	2
PDRG1	172
RNU1-94P	0
TTLL9	8
DUSP15	16
FOXS1	35
MYLK2	1
TPX2	157
ABALON	4
BCL2L1-AS1	1
BCL2L1	1425
COX4I2	251
MIR3193	0
ID1	1638
LOC105372588	0
RNU6-384P	6
LOC107985416	24
HM13-AS1	14
MCTS2P	8
HM13	1299
CD24P3	0
TRS-AGA7-1	0
LINC00028	37
REM1	25
DEFB124	1
DEFB123	2
DEFB122	2
DEFB121	1
DEFB119	0
DEFB118	23
DEFB117	0
RNA5SP480	1
HAUS6P2	7
RPL31P3	0
DEFB116	0
LOC149935	44
DKKL1P1	0
DEFB115	0
CDC27P5	0
DUX4L39	0
PCMTD1P8	0
DUX4L38	0
RNA5SP528	0
MTCO3P32	1
MTCO1P32	0
SOWAHCP3	8
ANKRD20A21P	1
LOC112268265	1
LOC105379482	1
LOC107987280	2
LOC102723636	0
LOC121676924	29
LOC105379481	0
LOC110467526	0
CDC27P4	1
LOC110467535	0
LOC102723618	0
LOC110467523	0
MLLT10P1	0
FRG1BP	138
FAM242A	1
LOC105372586	5
LOC107985433	84
LINC01597	44
CFTRP3	5
DUX4L37	3
RNA5SP532	1
DUX4L36	0
CDC27P3	2
LOC107987278	0
LOC110467522	0
CFTRP2	12
FAM242B	0
FRG1EP	28
LOC105379477	6
DUX4L35	1
AGGF1P10	24
RARRES2P11	2
FRG2EP	0
DUX4L34	3
LOC105379476	4
DUX4L33	0
PCMTD1P7	0
DUX4L32	0
LOC107987277	3
LOC110467538	0
LOC110467521	0
FRG1DP	6
FRG1CP	131
MIR663A	1
MIR663AHG	28
NCOR1P1	2
BSNDP3	0
FAM182A	3
LOC100134868	12
LINC01733	9
CFTRP1	9
BSNDP2	0
LOC101926935	18
BSNDP1	0
FAM182B	5
LOC105372582	23
VN1R108P	0
LOC107985400	27
ZNF337	165
MED28P7	0
RN7SL594P	0
ZNF337-AS1	27
NANP	45
RNU6ATAC17P	0
NINL	184
GINS1	58
LOC105372581	9
PPIAP2	18
ABHD12	1301
PYGB	2845
LOC105372579	36
ENTPD6	782
LOC101926889	0
LOC100128078	0
LOC284798	1
LOC391239	1
VSX1	17
ACSS1	787
RNU6-1257P	1
APMAP	1277
CST7	80
LOC105372578	651
LOC107985402	13
SYNDIG1	28
LOC105372585	0
GAPDHP53	0
LOC105372577	1
RNU1-23P	0
LINC01721	0
LOC105372576	14
LOC107985438	1
POM121L3P	0
GGTLC1	843
CSTP1	1
CST5	9
CST2	13
LOC105372575	7
LOC107985432	0
CSTP2	0
CST1	0
LOC105372574	0
CST2P1	0
CST4	0
LOC105372573	0
LOC107985383	1
CST3	21899
CST9	0
CST9LP2	0
CST9L	0
CST9LP1	0
CST13P	0
CST8	5
CST12P	5
CST11	1
CSTL1	2
RNA5SP479	2
NAPB	69
GZF1	106
LINC01431	5
NXT1	267
LOC105372571	5
NXT1-AS1	0
RNA5SP478	0
LOC100505664	13
LINC00656	1
CD93	694
THBD	486
SSTR4	2
LOC101929707	14
LOC100419956	2
LOC107985449	0
CYB5AP4	15
LOC105372568	0
LOC105372567	0
KRT18P3	1
LINC01747	0
LNCNEF	0
FOXA2	227
LINC00261	105
LOC105372564	0
LOC105372563	0
LOC105372562	2
LOC284788	0
LINC01427	0
LOC105372561	0
LOC105372560	1
LINC01432	0
RPL41P1	435
SLC25A6P1	0
PAX1	19
LINC01726	5
LINC01727	0
NKX2-2	12
GSTM3P1	0
LOC112268271	0
LOC100421362	0
RN7SKP140	1
LOC105372558	27
NKX2-4	0
XRN2	495
ZNF877P	0
KIZ-AS1	2
RPS15AP1	109
RNA5SP477	23
KIZ	104
RPL24P2	92
LINC00237	0
MRPS11P1	0
RN7SL607P	6
LOC105372555	7
LLPHP1	8
EIF4E2P1	0
RALGAPA2	395
INSM1	1
RN7SL690P	0
CFAP61-AS1	2
LOC107985413	0
RPL17P1	2
LOC105372554	0
CFAP61	22
CRNKL1	397
LOC105372553	2
NAA20	522
RPL12P12	60
LOC100421663	0
RIN2	456
LOC107987276	2
SLC24A3-AS1	19
SLC24A3	92
LOC101929547	2
LOC107985442	10
LOC102724734	1
SCP2D1	0
SCP2D1-AS1	0
LINC00653	9
LINC00652	2
EEF1A1P34	0
LOC107985399	1
DTD1-AS1	0
DUXAP7	4
RNU6ATAC34P	0
RN7SL638P	0
DTD1	361
SMIM26	704
SEC23B	721
RPS19P1	19
RBBP9	273
RPL21P3	19
MIR3192	1
POLR3F	111
RNA5SP476	0
GCNT1P1	2
DZANK1	44
LINC00851	0
LOC107985418	0
RNY4P11	0
ZNF133-AS1	4
RN7SKP74	0
ZNF133	150
LOC105372551	0
RNU2-56P	0
RN7SL14P	0
GGCTP2	1
PET117	28
KAT14	160
RNU7-137P	2
RPL15P1	2
OVOL2	175
PTMAP3	7
MGME1	188
SNORD17	3
SNX5	1307
LOC105372549	1
RNU6-192P	0
LOC105372548	8
LOC105372547	5
BANF2	0
RRBP1	2298
LOC100286962	0
RN7SKP69	0
DSTN	10809
RPS27AP2	0
BFSP1	120
DYNLT3P1	5
LOC105372546	6
PCSK2	459
LOC105372545	0
RNU1-131P	0
RNU6-27P	0
LOC105372544	0
OTOR	3
SNRPB2	1019
RPL7AP13	0
LOC105372542	8
LOC105372541	0
RPLP0P1	0
KIF16B	191
PPIAP17	0
LOC613266	0
LOC107985394	16
ENSAP1	0
RNA5SP475	0
RNU6-115P	0
RNU6-1159P	0
MACROD2-AS1	3
RPS10P2	80
MACROD2-IT1	1
RNF11P2	0
RNU6-228P	0
FLRT3	296
RN7SL864P	0
AIMP1P1	0
RPS3P1	0
MACROD2	104
TRE-CTC10-1	1
RNU6-278P	0
SEL1L2	13
NDUFAF5	141
ESF1	564
MRPS36P6	2
GAPDHP2	0
ISM1-AS1	0
LOC105372539	8
ISM1	19
TASP1	133
LOC100420611	4
SPTLC3	138
LINC01723	0
LOC105372535	3
LOC102606466	0
LINC01722	3
LOC105372532	0
LOC107985407	5
PA2G4P2	20
LOC107985406	0
LOC105372531	0
BTBD3	174
LOC100192388	6
RN7SKP111	0
LINC00687	1
LOC105372530	16
LOC107985384	0
PGAM3P	0
LIN28AP3	0
RPS11P1	0
LOC105372529	4
LOC339593	11
LOC105372528	7
LOC105372527	16
LINC02871	0
FAT1P1	3
LOC101929413	0
LOC105372525	29
LOC107985398	20
LINC01752	0
MIR6870	0
JAG1	209
LOC100421490	5
SLX4IP	102
MKKS	262
SDAD1P2	34
RPL23AP6	0
HIGD1AP15	0
LOC112268268	0
SNAP25	25
LOC105372524	2
ANKEF1	68
SNAP25-AS1	1
PARAL1	26
LOC101929348	2
LOC105372523	4
PAK5	8
LAMP5	33
LAMP5-AS1	9
PLCB4	59
LOC105372522	2
RNU105B	0
LOC105372521	32
PLCB1-IT1	0
PLCB1	123
PHKBP1	0
TMX4-AS1	0
TMX4	573
HAO1	11
SRSF10P2	0
LOC105372518	0
RN7SL547P	24
MIR8062	0
LINC01706	0
LINC01751	2
LINC01428	24
BMP2	175
LOC105372517	14
LINC01713	0
CASC20	8
FGFR3P3	0
LOC149844	6
TARDBPP1	0
FERMT1	82
LRRN4	33
CRLS1	636
RN7SL498P	1
MCM8-AS1	0
MCM8	123
TRMT6	169
KANK1P1	8
CHGB	2
RNU1-55P	4
SHLD1	116
LOC105372514	0
EIF4EP1	1
GPCPD1	586
RPS18P1	9
LINC01729	0
LINC00654	17
LOC105372513	16
LOC643406	8
LOC107985411	0
LINC00658	0
RNA5-8SP7	0
PROKR2	2
UBE2D3P1	47
CDS2	1180
PCNA-AS1	0
PCNA	582
RNA5SP474	1
TMEM230	811
RPS21P7	2
SLC23A2	88
LOC107985392	2
RASSF2	182
LOC105372511	11
IDI1P3	0
PRNT	0
PRND	9
PRNP	577
RPS4XP2	7
RPL7AP12	0
LOC105372510	0
ADRA1D	16
LINC01433	0
SMOX	62
RPL21P2	7
FTLP3	1129
RNF24	74
MIR103B2	0
MIR103A2	1
PANK2	254
PANK2-AS1	31
MAVS	704
AP5S1	113
LINC01730	12
CDC25B	427
CENPB	1179
SPEF1	11
C20orf27	318
HSPA12B	262
SIGLEC1	271
ADAM33	42
GFRA4	0
SF3A3P1	1
ATRN	390
LOC105372509	1
LOC105372508	0
UBE2V1P1	14
RNU6-1019P	0
LOC101618237	15
DNAAF9	144
SLC4A11	39
ITPA	1030
DDRGK1	1329
LOC107985414	15
LZTS3	394
FASTKD5	197
UBOX5	109
UBOX5-AS1	6
RN7SL555P	1
AVP	0
OXT	11
LOC101929098	0
MRPS26	980
GNRH2	2
PTPRA	660
VPS16	243
PCED1A	236
TMEM239	1
C20orf141	0
CPXM1	19
RPL19P1	0
LOC105372506	1
EBF4	218
LOC105372507	1
IDH3B	1000
SNORD57	2
SNORD56	0
SNORD86	0
SNORA51	0
SNORD110	0
MIR1292	0
NOP56	792
LOC105372505	0
TMC2	12
LOC105372504	3
ZNF343	80
SNORD119	0
SNRPB	2152
TGM6	0
LOC105372503	3
TGM3	0
LOC388780	1
LOC105372502	19
STK35	289
RPL7P2	1
PDYN	1
PDYN-AS1	0
SIRPA	236
LOC102724545	5
LOC107984088	3
LOC105372501	1
LOC107984104	5
LOC100289473	4
CKAP2LP1	15
SIRPB3P	2
RN7SL561P	0
SIRPG-AS1	3
SIRPG	4
SIRPB1	67
LOC107985409	0
SIRPD	3
RNU6-917P	0
LOC105372498	0
LOC105372499	0
SIRPB2	26
NSFL1C	848
LOC105372497	0
MIR6869	0
FKBP1A	2375
SDCBP2-AS1	31
SDCBP2	2
FKBP1A-SDCBP2	0
SNPH	44
RAD21L1	10
C20orf202	18
LOC105372496	0
TMEM74B	28
ACTG1P3	1
LOC105372493	1
PSMF1	837
LOC105372494	0
RSPO4	41
LOC105372492	1
ANGPT4	6
RPS10P5	2
FAM110A	164
SLC52A3	60
SCRT2	0
LOC105372491	23
LOC107985423	2
SRXN1	415
LOC107985387	0
TCF15	4
CSNK2A1	651
TBC1D20	363
RBCK1	767
TRIB3	141
NRSN2	494
LOC101929937	2
SOX12	198
NRSN2-AS1	34
ZCCHC3	189
C20orf96	125
DEFB132	0
DEFB129	0
DEFB128	0
DEFB127	0
DEFB126	111
DEFB125	0
RPL23AP79	7
LOC107987272	15
CENPBD2P	257
MZF1	176
MZF1-AS1	12
UBE2M	669
CHMP2A	2523
MIR6807	0
TRIM28	2520
RN7SL525P	1
LOC105372486	2
ZBTB45	148
LOC105372485	0
SLC27A5	59
RN7SL693P	0
