Geneid	RNA STAR on data 13, data 25, and data 24: mapped.bam
CYB5R2	30
LOC105376535	6
PPFIBP2	137
OLFML1	45
LOC100506258	6
SYT9	9
MIR302E	0
RBMXL2	0
NLRP14	1
ZNF214	35
LOC102724711	15
ZNF215	15
OR2D3	0
LOC107984019	4
OR2D2	0
OR10A4	0
OR10A2	37
OR10A5	0
LOC100131597	2
OR6A2	0
OR2AG1	37
OR2AG2	1
GVINP2	1
GVINP1	59
RPL21P94	14
MRPL17	327
DCHS1	183
TPP1	1766
TAF10	843
ILK	60
RRP8	209
DNHD1	175
LOC644169	7
TIMM10B	295
ARFIP2	472
TRIM3	103
HPX	27
APBB1	301
SMPD1	629
LOC101927825	8
CAVIN3	126
CCKBR	3
CNGA4	37
FHIP1B	468
C11orf42	17
OR52W1	0
OR52B2	0
OR52B1P	0
OR56B3P	0
OR56B4	0
OR52X1P	0
OR52L2P	0
OR56A7P	0
OR56A1	0
RNA5SP329	1
LOC107984303	0
OR56A4	6
KRT18P58	0
OR52L1	0
OR56A5	0
OR56A3	0
OR52Q1P	2
OR52E5	0
OR52E4	0
LOC112268071	2
OR52E7P	0
OR52E8	0
OR52E6	0
OR52N2	1
OR52N3P	1
OR52N1	0
OR52N5	1
OR56B2P	1
OR56B1	2
OR52P1P	5
OR52N4	18
OR52U1P	0
TRIM22	1374
LOC107984302	5
TRIM34	5
TRIM6-TRIM34	1
TRIM6	46
TRIM5	412
OR52B6	0
HNRNPA1P53	18
OR52T1P	6
OR52B5P	0
OR52H2P	0
OR52H1	0
OR52V1P	0
OLFM5P	9
UBQLNL	7
UBQLN3	1
OR52D1	0
OR51A10P	0
OR51I2	1
OR51I1	0
OR51K1P	0
OR51Q1	0
OR51J1	1
OR51M1	13
LOC100288935	1
LOC100418885	5
OR51B6	0
OR51B5	2
OR51B8P	0
OR51B2	0
OR51B3P	0
OR51B4	0
OR51AB1P	0
HBE1	2
HBG2	2
HBG1	0
BGLT3	1
HBBP1	0
HBD	0
HBB	1091
OR51V1	0
OR52Z1	0
OR51A1P	0
OR52A1	13
OR52A5	0
OR52A4P	1
OR52J1P	1
OR52E3P	0
OR52S1P	0
OR52E1	0
OR52E2	0
OR52J3	0
OR52J2P	1
OR51P1P	0
OR51L1	16
OR51A5P	0
OR51A2	0
OR51A4	0
OR51A3P	0
OR51G1	0
OR51G2	7
OR51A7	0
OR51A6P	0
OR51T1	0
OR51H2P	0
OR51H1	0
OR51S1	0
OR51A8P	0
OR51F2	0
OR52R1	0
OR52Y1P	0
OR51N1P	3
OR51F1	0
OR51F4P	0
OR51F3P	0
KRT8P49	22
OR51C4P	0
OR51F5P	0
MMP26	12
OR51C1P	0
OR51E2	1
LOC105376528	5
OR51A9P	0
OR51E1	0
OR51D1	8
TRIM68	136
OR52I1	0
OR52I2	0
C11orf40	8
OR52M1	0
OR52M2P	0
OR52K1	5
OR52K3P	2
OR52K2	0
OR52P2P	0
OR51R1P	0
TRIM21	205
OR52B3P	3
OR52B4	0
SSU72P7	0
SSU72P3	0
SSU72P4	0
SSU72P6	0
SSU72P2	0
SSU72P5	0
RDXP1	4
LINC02749	0
OR55B1P	0
RRM1	385
RPS29P20	0
HMGN1P21	5
HNRNPA1P76	2
PPIAP40	9
MIR4687	0
STIM1	530
STIM1-AS1	1
RHOG	270
PGAP2	170
RNU7-50P	1
RNU6-1143P	0
NUP98	925
CHRNA10	11
ART1	9
ART5	8
TRPC2	1
XNDC1CP	0
OR7E117P	0
LOC107987159	3
RPS24P14	1
RPS3AP39	0
SNRPCP5	0
LOC107984301	24
LOC101927708	2
LOC105376526	306
LOC105379880	15
FAM86GP	37
OR7E12P	9
TSSC2	14
ZNF195	164
VN1R56P	1
NDUFA5P1	0
NDUFA5P8	0
MRGPRE	0
MRGPRG-AS1	1
MRGPRG	0
LOC107987158	1
OSBPL5	260
KCNQ1OT1	330
TRPM5	0
TSSC4	351
CD81	4928
LOC105376520	1
RPL26P30	105
CD81-AS1	0
RNU6-878P	0
TSPAN32	19
C11orf21	20
ASCL2	17
MIR4686	0
TH	1
INS	0
IGF2-AS	1
MIR483	0
IGF2	1
INS-IGF2	0
LOC107984299	2
LOC390029	7
RPL36AP39	11
LOC105376517	13
CTSD	20278
MOB2	231
LOC105376514	0
LOC107984298	1
BRSK2	18
LINC02689	1
TOLLIP-DT	21
LOC105376512	2
TOLLIP	854
MIR6744	0
MUC5B-AS1	0
MUC5B	86
CHID1	553
TSPAN4	1486
POLR2L	1921
CD151	3065
CRACR2B	258
PNPLA2	954
SNORA52	1
RPLP2	6637
PIDD1	127
PANO1	18
SLC25A22	273
CEND1	3
LOC171391	35
GATD1	404
TALDO1	1996
LOC105376509	6
EPS8L2	999
TMEM80	176
RN7SL838P	0
LOC105376506	1
ANO9	228
SIGIRR	539
PKP3	351
B4GALNT4	4
LOC105376505	5
LOC105376504	2
IFITM3	4510
IFITM1	1050
IFITM2	1644
MRPS24P1	1
IFITM5	0
PGGHG	863
NLRP6	15
COX8BP	4
LOC100420679	10
PSMD13	1032
SIRT3	249
MIR6743	0
RIC8A	774
BET1L	753
ODF3	0
SCGB1C1	3
LOC101930129	0
LOC388572	0
RNU6-447P	0
LOC112268070	0
LINC01001	12
CICP23	5
SEPTIN14P11	9
OR4F2P	0
WBP1LP10	0
RPL23AP60	0
DUX4L15	0
DUX4L14	0
DUX4L13	0
DUX4L12	0
DUX4L11	0
DUX4L10	0
DUX4L29	0
DUX4L20	0
DUX4L21	0
DUX4L22	0
DUX4L23	0
DUX4L24	0
DUX4L25	0
DUX4L28	0
CLUHP5	6
AGGF1P2	0
RARRES2P2	0
FRG2B	2
OR6L1P	0
SPRNP1	1
SYCE1	2
CYP2E1	11
LOC107984284	0
LOC105378575	0
OR7M1P	0
LOC105378576	3
SCART1	30
OR6L2P	0
SPRN	2
MTG1	295
PAOX	36
MIR3944	0
ECHS1	1110
FUOM	65
PRAP1	0
BANF1P2	0
CALY	1
ZNF511	52
ZNF511-PRAP1	0
TUBGCP2	557
ADAM8	126
MIR202	0
MIR202HG	6
VENTX	13
UTF1	2
LOC105378573	1
LOC105378574	1
KNDC1	59
RPL5P28	4
ADGRA1	5
ADGRA1-AS1	4
LOC112268067	3
LOC107984283	0
LINC01168	1
LINC01167	0
LINC01166	0
LOC105378572	0
LOC105378571	4
CFAP46	41
NKX6-2	0
INPP5A	202
LOC107984282	23
LOC105378569	0
LOC105378570	2
LINC02870	4
LOC105378568	6
PWWP2B	298
LRRC27	156
STK32C	121
DPYSL4	6
JAKMIP3-AS1	0
JAKMIP3	18
BNIP3	729
PPP2R2D	334
LOC100134362	0
LOC105378566	0
LOC105378565	0
LINC01164	0
LOC101927461	2
LOC105378563	11
TCERG1L-AS1	0
TCERG1L	1
LOC107984186	20
MIR378C	0
LOC105378562	0
LOC100419870	1
LINC02646	4
GLRX3	519
LOC105378561	10
LOC102724883	4
CTAGE7P	6
C10orf143	81
LOC105378558	4
MIR4297	0
EBF3	9
LOC107984281	1
LINC02666	26
LOC105378560	13
MGMT	252
LOC105378557	1
LOC105378556	0
LOC107984279	4
LINC02667	0
LOC105378555	0
LOC107984185	1
LOC105378554	0
LINC01163	6
MKI67	47
AS-PTPRE	0
PTPRE	528
CLRN3	0
BUB1P1	1
FOXI2	4
NPS	6
LOC105378551	4
INSYN2A	25
LOC105378552	21
LOC107984059	0
DOCK1	774
LOC105378550	1
LOC105378548	8
LOC105378549	0
LOC728158	1
C10orf90	22
LOC112267914	3
LINC00601	1
SAR1AP2	0
RNA5SP328	0
ADAM12	56
FANK1-AS1	0
GNG10P1	2
FANK1	174
RNU2-42P	0
DHX32	738
BCCIP	556
MIR4484	1
UROS	616
MMP21	15
EDRF1-AS1	1
EDRF1	135
EDRF1-DT	1
LOC107984277	7
LOC283038	4
ALDOAP2	8
LOC102724793	0
TEX36	1
TEX36-AS1	5
LOC105378547	0
LOC105378545	4
LOC105378544	0
RPS27P18	2
LOC105378543	0
LOC105378542	0
LOC105378541	0
MRPS21P6	1
MIR4296	0
CTBP2	484
ZRANB1	177
NPM1P31	13
LOC107984160	0
ABRAXAS2	170
EEF1AKMT2	149
FAM53B-AS1	5
FAM53B	218
LOC105378539	52
RPS10P18	0
LHPP	231
NKX1-2	1
OATP1	5
OAT	711
LOC107984184	21
CHST15	382
YBX2P1	2
LOC107984276	0
LOC107984128	13
LOC105378534	1
LOC105378533	2
CPXM2	98
LOC105378532	27
GPR26	13
LOC105378530	0
LINC02641	31
LOC107984275	21
RPS26P39	21
BUB3	478
HMX2	6
HMX3	9
ACADSB	567
IKZF5	200
PSTK	15
C10orf88	79
FAM24A	0
C10orf88B	3
FAM24B	12
CUZD1	0
FAM24B-CUZD1	0
DMBT1L1	6
C10orf120	3
LOC112577516	0
DMBT1	14794
LOC105378526	19
HTRA1	1034
ARMS2	4
LOC105378525	0
MIR3941	0
PLEKHA1	582
RNU6-728P	4
BTBD16	21
TACC2	2493
NSMCE4A	466
ATE1-AS1	0
ATE1	255
RPS15AP5	24
LOC107984183	1
FGFR2	839
RN7SKP167	0
LOC105378523	4
LINC01153	5
RPL19P16	70
LOC105378522	6
LOC105378521	10
LOC105378520	49
LOC105378518	10
LOC105378519	22
WDR11	502
WDR11-DT	1
LINC02930	25
LINC01561	0
PLPP4	11
RPL21P16	267
LOC105378515	3
NACAP2	0
MIR4682	4
SEC23IP	547
MCMBP	507
PHACTR2P1	0
LOC105378513	0
RN7SL846P	0
INPP5F	147
TXNP1	1
BAG3	600
RPS8P4	12
RAD1P1	4
LOC105378512	6
TIAL1	558
RGS10	129
MIR4681	0
LOC105378511	0
RN7SL749P	0
GRK5-IT1	1
GRK5	259
PRDX3	937
SFXN4	162
DENND10	186
SNORA19	0
EIF3A	2331
NANOS1	23
LDHAP5	22
RPL17P36	64
LOC107987151	0
CACUL1	474
TOMM22P5	2
PRLHR	64
SLC25A18P1	0
LOC105378507	0
LINC00867	1
FAM204A	332
LINC02944	1
CASC2	31
RAB11FIP2	322
LOC105378504	1
LINC02674	19
LOC107984274	0
EMX2	37
EMX2OS	10
LOC105378502	0
PDZD8	453
SLC18A2	31
SLC18A2-AS1	5
KCNK18	0
RPL12P26	0
MIR3663	0
MIR3663HG	6
VAX1	6
SHTN1	347
ENO4	12
MIR9851	2
LOC105378498	8
RPL5P27	0
HSPA12A	21
HSPA12A-AS1	0
C10orf82	1
PNLIPRP2	13
PNLIPRP1	0
PNLIPP1	20
PNLIP	36
RNU6-1090P	0
HMGB3P8	1
PNLIPRP3	4
SNRPGP6	9
CCDC172	0
LOC107984273	16
SNORD158	0
GFRA1	106
LOC105378497	1
NTAN1P1	3
ATRNL1	24
LOC105378496	4
LOC107984272	1
LINC02626	10
RNU6-1121P	1
TRUB1	147
RPL15P13	0
FHIP2A	285
TAF9BP2	21
LOC101927692	27
PPIAP19	20
ABLIM1	1153
RN7SL384P	0
LOC105378494	0
AFAP1L2	110
AURKAP2	18
VWA2	645
TDRD1	24
MIR2110	0
CCDC186	446
UBE2V1P5	6
RNU6-709P	0
ADRB1	234
LOC105378493	4
LOC105378492	10
NHLRC2	337
LOC107984271	0
DCLRE1A	105
MIR4483	0
PLEKHS1	90
CASP7	339
NRAP	25
HABP2	811
PPIAP39	0
LOC107984270	24
LOC107984269	35
RNU7-165P	0
LOC105378490	1
LOC105378489	6
SNORA87	0
RPS15AP30	18
TCF7L2	240
LINC02935	2
LOC103344931	37
LOC112268058	52
LOC105378487	15
MIR4295	0
VTI1A	211
ZDHHC6	371
ACSL5	1578
GUCY2GP	16
MIR6715B	0
MIR6715A	0
TECTB	3
LOC101927600	3
GPAM	495
LOC107984268	0
LOC105378486	12
RPS6P15	0
LOC105378485	8
LOC105378484	0
BTBD7P2	1
HEAT2	0
LOC724065	0
ADRA2A	49
MIR548E	0
RPL13AP6	123
SHOC2	430
BBIP1	80
MIR4680	0
PDCD4	399
PDCD4-AS1	14
RNA5SP327	0
RN7SKP288	0
LOC112268066	10
RBM20	50
SMC3	487
LOC105378483	0
RPL7P35	0
DUSP5	199
DUSP5-DT	5
HMGB3P5	16
LOC105378482	0
SMNDC1	238
LOC105378480	23
MXI1	201
LOC105378479	1
SNRPGP12	1
ADD3	498
ADD3-AS1	1
RNU4-5P	0
XPNPEP1	342
RPL21P91	0
XIAPP1	0
BTF3P15	0
PHB2P1	2
LOC107984182	0
RNU6-839P	5
RNU5B-6P	2
RN7SKP278	0
MAPKAPK5P1	0
LINC02661	0
LOC105378477	18
PTGES3P5	0
LOC105378476	7
LINC01435	6
LOC101927573	4
RNA5SP326	0
LOC105378474	0
LOC105378475	1
RNA5SP325	0
LOC105378473	18
SORCS1	28
LOC105378472	0
RPL23AP59	2
LOC102724439	1
LINC02624	8
LOC105378469	6
LOC105378468	0
YWHAZP5	23
PPIAP38	0
LINC02627	2
LOC107984266	0
RNU6-463P	4
LOC105378467	0
LOC105378466	1
LOC105378465	23
SORCS3-AS1	0
SORCS3	2
LOC105378464	3
LINC02620	0
CFAP58	35
CFAP58-DT	8
ITPRIP-AS1	0
ITPRIP	326
MIR4482	0
GSTO2	197
GSTO1	844
MIR609	0
LOC751602	0
CFAP43	229
SFR1	49
MIR936	0
COL17A1	69
RN7SL524P	2
SLK	1159
LOC102724351	40
STN1	349
SH3PXD2A-AS1	0
SH3PXD2A	441
NEURL1	17
NEURL1-AS1	0
CALHM3	0
CALHM1	0
CALHM2	69
PDCD11	335
MIR1307	0
ATP5MK	721
TAF5	62
RNU11-3P	2
PCGF6	102
INA	0
RPEL1	9
ST13P13	3
MARCKSL1P1	2
RPS15AP29	7
NT5C2	411
CNNM2	120
LOC107984265	0
RPL22P17	0
AS3MT	0
BORCS7	360
BORCS7-ASMT	1
PTGES3P4	0
PFN1P11	1
LOC107984264	0
CYP17A1-AS1	1
CYP17A1	22
RNU6-1231P	3
WBP1L	885
SFXN2	344
ARL3	276
LOC105378460	5
TRIM8	1422
RNU6-43P	1
RPL23AP58	14
SUFU	150
ACTR1A	822
MFSD13A	300
C10orf95	59
C10orf95-AS1	115
MIR146B	0
CUEDC2	333
FBXL15	380
PSD	17
NFKB2	542
LOC107984263	14
GBF1	864
PITX3	1
ELOVL3	10
NOLC1	712
PPRC1	335
LDB1	593
HPS6	318
LOC101927445	2
ARMH3	409
LOC107984029	2
KCNIP2	13
KCNIP2-AS1	0
OGA	1090
NPM3	181
FGF8	6
LOC105378457	0
LOC105378458	33
LOC105378455	0
LOC105378456	0
RNU6-1165P	0
FBXW4	735
MIR3158-1	0
MIR3158-2	0
DPCD	136
POLL	195
RNU2-59P	6
BTRC	197
RNU2-43P	1
LOC105378453	0
LINC02681	6
LBX1-AS1	45
LBX1	3
SMARCE1P7	0
LINC01514	1
RNY5P7	0
TLX1	2
TLX1NB	0
KAZALD1	98
LOC107984262	8
SFXN3	253
PDZD7	21
LZTS2	450
TWNK	65
MRPL43	436
MIR608	4
SEMA4G	53
SLF2	321
PAX2	6
HIF1AN	453
NDUFB8	1028
SEC31B	108
LOC105378452	8
WNT8B	0
OLMALINC	29
SCD	5891
PKD2L1	15
BLOC1S2	278
RNU6-422P	1
PHB1P9	5
SNORA12	2
CWF19L1	234
CHUK	380
ERLIN1	295
SPCS2P2	0
TPM4P1	0
CYP2C23P	157
MTATP8P4	7
CPN1	4
DNMBP-AS1	2
DNMBP	244
NANOGP6	0
ABCC2	19
CUTC	191
EBAG9P1	3
COX15	297
ENTPD7	110
LOC105378450	0
SLC25A28	185
NKX2-3	0
LINC01475	0
GOT1-DT	38
LOC107984261	17
GOT1	514
CNNM1	44
RPL7P36	5
ARL5AP2	3
MIR6507	0
HPSE2	53
LOC101927278	6
MIR4685	0
HPS1	625
MIR1287	0
PYROXD2	243
LOC105378449	0
LOXL4	288
R3HCC1L	196
MIR3085	0
CRTAC1	422
GOLGA7B	44
GOLGA7B-DT	0
LOC107984260	1
SFRP5	24
ZFYVE27	256
MARVELD1	537
AVPI1	121
PI4K2A	241
MORN4	46
C10orf62	0
HOGA1	14
ANKRD2	5
UBTD1	597
MMS19	562
ZDHHC16	496
EXOSC1	175
PGAM1	733
LOC644215	13
RPL34P20	0
RRP12	263
LOC105378448	3
FRAT2	143
FRAT1	110
RPL12P27	1
ARHGAP19	87
LOC105378447	20
LOC112268065	0
ARHGAP19-SLIT1	0
SLIT1-AS1	0
LOC105378444	14
SLIT1	19
HMGN2P35	1
LCOR	375
LOC102723665	13
MIR607	0
RPL13AP5	2676
RNU6-1274P	0
RPS2P36	0
RNA5SP324	0
PIK3AP1	38
LOC105378443	18
NPM1P26	9
TM9SF3	1893
TLL2	2
OPALIN	16
DNTT	0
NPM1P25	0
BLNK	90
ZNF518A	333
RNU6-271P	0
MIR3157	0
CCNJ	125
RPL21P90	0
CC2D2B	26
ENTPD1-AS1	37
ENTPD1	576
TCTN3	406
ALDH18A1	588
RPS3AP36	2
SORBS1	737
PDLIM1	2500
ACSM6	2
PAWRP1	4
LOC107984257	18
LOC107984258	1
CYP2C8	11
CYP2C60P	0
CYP2C59P	0
LOC107984256	6
MTND4P20	7
CYP2C9	1
CYP2C115P	0
RPL7AP52	10
CYP2C58P	11
MTND4P19	1
CYP2C19	18
CYP2C18	85
CTBP2P2	2
HELLS	141
TBC1D12	113
NOC3L	204
PLCE1-AS1	0
RNU6-657P	10
HDAC1P1	0
LOC107984255	7
PLCE1-AS2	0
RNY4P26	0
PLCE1	224
LOC105378438	11
PIPSL	66
SLC35G1	364
RAB11AP1	3
LOC105378437	17
LGI1	6
LOC101927013	3
FRA10AC1	261
PDE6C	8
RBP4	40
FFAR4	15
LOC105378436	2
RNA5SP323	0
CEP55	28
MYOF	2257
RPL17P34	69
XRCC6P1	6
NIP7P1	1
CYP26A1	0
CYP26C1	2
EXOC6	256
HHEX	44
EIF2S2P3	36
RN7SL644P	1
RPL11P4	1
KIF11	48
IDE	510
MARK2P9	5
RNY3P12	0
MARCHF5	320
NHP2P1	39
EIF4A1P8	2
SDHCP2	3
LOC107984254	2
CPEB3	103
BTAF1	567
FGFBP3	69
SRP9P1	179
TNKS2	753
TNKS2-DT	4
FAF2P1	5
LOC107984253	0
GAPDHP28	0
PPP1R3C	113
LOC105378433	18
RPS27P1	0
HECTD2	93
HECTD2-AS1	2
PCGF5	483
NUDT9P1	4
LOC105378429	0
DDX18P6	33
LINC00502	0
LOC105378430	0
LOC107984252	0
XLOC_008559	4
RNU6-740P	4
ANKRD1	108
RPP30	186
HTR7	0
LINC02653	0
LOC105378426	0
RN7SKP143	1
SNRPD2P1	1
LINC01375	0
LINC01374	0
MARK2P16	0
LINC00865	35
LOC105378424	2
MTND5P42	1
KIF20B	85
FLJ37201	2
PANK1-AS1	7
MIR107	0
PANK1	116
SLC16A12-AS1	1
SLC16A12	70
IFIT5	437
LOC107984251	33
IFIT1	327
IFIT1B	0
IFIT6P	0
LOC101926887	49
IFIT3	170
IFIT2	70
LOC105378419	11
LIPA	1538
CH25H	45
LOC105378418	7
LOC100289238	1
MIR4679-1	0
MIR4679-2	0
FAS-AS1	0
FAS	295
ACTA2	591
ACTA2-AS1	4
LOC105379869	2
STAMBPL1	55
PTCD2P2	0
ANKRD22	403
LIPM	8
RCBTB2P1	0
LIPN	17
KRT8P38	0
LIPK	4
NAPGP1	0
LIPF	1
RPL7P34	3
LIPJ	6
VN1R55P	0
RNLS	149
LOC101929727	29
LOC105378416	6
LOC105378415	23
LOC105378414	7
LOC107987150	26
PAPSS2	853
RPS26P38	0
LOC105378412	5
MINPP1	196
MIR4678	1
LOC112268064	4
LOC112268063	39
FAM245A	6
CTSLP1	1
NPAP1P3	0
NUTM2D	12
LINC00863	52
NUTM2A-AS1	66
NUTM2A	3
LOC105378410	2
RN7SL733P	5
SHLD2	270
GLUD1	869
RNU6-529P	4
FAM25A	0
BMS1P3	0
AGAP11	27
ADIRF	31
ADIRF-AS1	32
SNCG	48
MMRN2	352
RNU1-19P	0
RPAP2P1	8
BMPR1A	272
LDB3	31
LOC105378409	0
OPN4	6
RPL7AP8	6
LOC105378406	0
LOC105378407	24
LOC105378408	8
RNU6-780P	0
WAPL	529
MIR346	0
RNA5SP322	1
RN7SKP238	0
GRID1	18
GRID1-AS1	0
RNU6-325P	0
LOC105378404	18
LINC01520	3
LOC101929662	1
LINC02647	0
LOC105378403	0
LOC105378402	0
LINC01519	0
LOC107984249	1
LOC105378401	0
LOC105378400	0
RPS3AP5	352
CACYBPP1	2
TNPO1P1	3
RPL12P29	1
CCSER2	450
LINC00858	1
RGR	5
LRIT1	0
LRIT2	3
CDHR1	6
C10orf99	1
CERNA2	3
GHITM	1796
HMGN2P8	8
RNU1-65P	0
LOC105378399	4
LOC105378398	7
LOC107984181	3
RNU6-129P	0
LINC02650	0
LOC105378396	0
LOC105378393	0
LOC105378394	0
MARK2P15	0
LOC105378392	7
LOC107984187	4
RNU6-478P	0
RNU6-441P	0
NRG3-AS1	3
LOC107984294	15
NRG3	16
LOC105378390	0
RPA2P2	6
WARS2P1	0
FARSBP1	2
RPS7P9	0
LINC02655	11
LOC105378387	0
SH2D4B	58
TSPAN14-AS1	13
TSPAN14	1071
PRXL2A	739
DYDC2	18
DYDC1	15
ZNF519P1	0
MAT1A	29
LOC100130698	10
EIF5AP4	83
RPS12P2	14
LINC00857	5
ANXA11	2106
PLAC9	149
RPL22P18	1
TMEM254	165
TMEM254-AS1	14
C1DP4	0
C1DP2	5
C1DP3	1
DPY19L2P5	0
ZNRF2P3	4
SFTPD	22479
MBL1P	54
BMS1P21	20
PGGT1BP2	1
CTSLP6	0
NPAP1P2	0
LOC100421010	0
NUTM2E	3
LOC642361	16
NUTM2B	3
LOC107984248	0
NUTM2B-AS1	109
BEND3P3	36
LOC101929506	38
LINC02679	10
SFTPA1	197860
SFTPA3P	81
MBL3P	5
SFTPA2	183107
RPS12P18	11
EIF5AL1	66
LOC729815	0
TPRX1P1	1
LOC105378383	4
ZCCHC24	161
PPIF	271
LOC107984247	0
ZMIZ1	271
LOC112268062	4
ZMIZ1-AS1	4
LOC105378379	6
LOC107984246	1
LOC105378378	0
LOC107984245	3
LINC00595	0
LINC00856	0
LOC105378375	8
LOC105378374	0
LOC105378373	0
GNAI2P2	5
RPS24	6398
POLR3A	229
H2AZP5	1
RBBP6P1	27
LOC399783	19
LOC105378372	0
RNA5SP321	0
COX6CP15	0
LOC105378369	2
KCNMA1-AS3	4
KCNMA1-AS2	0
KCNMA1-AS1	1
KCNMA1	164
ATP5MC1P8	3
LOC112268057	8
RNU6-673P	1
RN7SL518P	0
LOC105378367	0
MIR606	14
LRMDA	153
LOC107984293	30
LOC101929234	27
ZNF503-AS2	41
SPA17P1	1
ZNF503-AS1	35
ZNF503	268
HMGA1P5	2
RPL39P25	0
COMTD1	119
VDAC2	710
RPS26P42	1
SAMD8	223
DUSP13	1
PPIAP13	0
FAM32CP	5
POLR3DP1	2
NDUFA8P1	0
MRPL35P3	0
LOC102723439	1
RAB5CP1	3
RPSAP6	8
TIMM9P1	0
ADK	1384
AP3M1	420
LOC107984244	1
VCL	1432
C10orf55	3
PLAU	50
CAMK2G	375
NDST2	237
ZSWIM8-AS1	0
ZSWIM8	638
CHCHD1	309
LOC107984243	3
FUT11	124
SEC24C	1538
DUSP8P5	53
GLUD1P3	21
RNA5SP320	0
BMS1P4	4
AGAP5	7
BMS1P4-AGAP5	16
SYNPO2L-AS1	2
SYNPO2L	3
MYOZ1	23
RPS26P41	26
RNU6-883P	0
USP54	1139
PPP3CB-AS1	21
PPP3CB	463
MSS51	24
RPL26P6	44
ANXA7	1420
RNU6-833P	2
CFAP70	68
MRPS16	510
DNAJC9-AS1	31
DNAJC9	52
EIF4A2P2	3
LOC105378358	4
FAM149B1	185
ECD	344
SNORA11F	0
NUDT13	39
P4HA1	891
RPL17P50	36
PLA2G12B	5
NPM1P24	60
OIT3	6
MIR4676	0
MCU	566
HMGN2P34	5
RN7SL840P	11
SNX19P4	1
RNU6-805P	0
MICU1	633
DNAJB12	567
DDIT4	1005
ANAPC16	1182
RPL15P14	1
ASCC1	274
SPOCK2	1076
CHST3	85
RNU7-38P	0
PSAP	15926
MIR7152	1
VSIR	524
C10orf105	1
LOC105378355	4
CDH23-AS1	0
LOC105378356	0
CDH23	41
LOC105378353	0
SLC29A3	33
LOC112268061	6
LOC107987148	0
UNC5B-AS1	0
UNC5B	136
LOC105378351	0
LOC105378350	0
LINC02622	0
PCBD1	718
SGPL1	392
RPS26P40	0
TBATA	0
ADAMTS14	15
PRF1	69
YY1P1	17
PALD1	169
NODAL	6
EIF4EBP2	1419
CEP57L1P1	3
LRRC20	269
NPFFR1	22
PPA1	2033
RPS25P9	0
CALM2P2	62
SAR1A	1617
TYSND1	206
AIFM2	303
MACROH2A2	130
LINC02636	18
LOC107984242	7
LOC105378347	0
COL13A1	34
RPL5P26	0
LINC02651	2
FAM241B	115
MTND1P20	0
MTND2P15	2
MTCO1P23	0
MTCO2P23	0
MTATP6P23	0
LOC101929021	1
NEUROG3	0
LOC105378345	3
TMEM256P1	1
TSPAN15	460
ATP5MC1P7	1
TACR2	26
RPS15AP28	0
HK1	1703
HKDC1	320
LOC101928994	6
SUPV3L1	211
RPS12P17	4
VPS26A	531
SRGN	2169
LOC105378342	2
ACTBP14	1
MED28P1	7
KIFBP	314
DDX21	1071
RNU6-571P	0
DDX50	343
RNU6-697P	0
STOX1	47
SNORD98	2
CCAR1	976
RPS3AP37	0
COX20P1	38
TET1	35
TMEM14DP	23
RPL26P27	3
SLC25A16	370
RNA5SP319	1
RPL26P29	25
DNA2	87
RUFY2	138
HNRNPH3	1012
PBLD	67
KRT19P4	0
LINC02640	2
ATOH7	0
RN7SKP202	0
LOC107984240	16
MYPN	12
POU5F1P5	0
RN7SL220P	10
RPS3AP38	0
HERC4	581
SIRT1	223
RPL12P8	29
RNU6-523P	0
DNAJC19P1	0
RN7SL394P	0
RNU6-1250P	0
DNAJC12	16
RPL21P92	2
TRS-TGA1-1	3
AKR1B10P1	4
MIR7151	0
RPL7AP51	0
LRRTM3	1
LOC101928961	0
LOC105378340	1
CTNNA3	5
LOC105378339	3
LOC105378338	3
LOC105378337	0
LOC100421870	2
MYL6P3	0
NEK4P3	6
LOC102724863	0
LINC02671	8
ANXA2P3	10
LOC105378336	0
CYP2C61P	0
LOC107984239	0
RPL17P35	0
LOC105378335	0
DBF4P1	3
LOC105378333	0
LOC100420828	10
RPL7AP50	115
LOC101928859	1
LOC107984238	4
MRPL35P2	0
LOC101929846	10
LOC105378329	6
REEP3	1040
JMJD1C-AS1	35
LOC105378330	0
PRELID1P3	0
MIR1296	1
TATDN1P1	9
JMJD1C	853
NRBF2	168
LOC105378328	3
RNU6-543P	0
LOC107984012	1
EGR2	25
ADO	245
ALDH7A1P4	0
LOC105378327	9
ZNF365	6
RN7SL591P	1
LOC283045	4
LINC02621	2
LOC105378326	1
RTKN2	202
ARID5B	559
LINC02625	11
CABCOCO1	74
TMEM26-AS1	1
TMEM26	5
LOC105378323	0
LINC00845	1
LOC107984236	0
RNU2-72P	0
RHOBTB1	211
CDK1	134
ANK3-DT	8
ARL4AP1	0
LOC107984292	3
LOC107987153	18
ANK3	2126
LINC01553	1
CCDC6	710
MRLN	16
SLC16A9	114
LOC105378319	0
LOC105378318	4
MRPL50P4	0
LOC107984235	2
LOC102724778	0
FAM13C	23
PHYHIPL	0
CCEPR	21
TRAF6P1	3
RPLP1P10	0
LOC102724768	2
LINC00844	1
RN7SKP196	0
FAM133CP	11
LOC107984234	1
BICC1	100
LOC105378316	3
TFAM	276
UBE2D1	181
LOC112268068	1
CISD1	283
TPT1P10	2
IPMK	93
MRPS35P3	0
LOC105378314	2
LOC105378313	2
MIR3924	0
ZWINT	73
LOC100419872	0
GAPDHP21	3
