Geneid	RNA STAR on data 9, data 28, and data 27: mapped.bam
LOC105372242	32
TLE5	6439
TLE2	580
TLE6	41
ZNF77	26
LOC101928631	3
ZNF57	69
LOC100419704	2
LOC107985264	13
ZNF556	56
ZNF555	51
ZNF554	68
THOP1	254
SGTA	746
SLC39A3	258
DIRAS1	5
MIR7850	0
RN7SL121P	1
ELOCP28	17
GNG7	205
RNU6-993P	2
GADD45B	27326
LINC01775	8
MIR7108	0
LMNB2	340
TIMM13	514
TMPRSS9	22
SPPL2B	339
LSM7	569
LOC101928572	3
LINGO3	22
PEAK3	53
OAZ1	7404
LOC105372240	0
JSRP1	24
MIR4321	0
AMH	25
SF3A2	569
MIR6789	0
MIR1227	0
PLEKHJ1	638
DOT1L	970
AP3D1	1578
IZUMO4	33
MOB3A	414
MKNK2	2015
LOC107985278	7
BTBD2	614
CSNK1G2-AS1	4
CSNK1G2	824
LOC105372238	5
ADAT3	66
SCAMP4	530
ABHD17A	816
KLF16	371
LOC100288123	5
MIR1909	0
REXO1	532
ATP8B3	7
LOC101928543	16
ONECUT3	8
RNU6-1223P	8
TCF3	312
UQCR11	1614
MBD3	1198
RN7SL477P	0
MEX3D	231
PLK5	15
LOC107985337	6
ADAMTSL5	8
REEP6	25
PCSK4	13
C19orf25	121
APC2	31
RPS15	6021
DAZAP1	993
GAMT	120
NDUFS7	663
TRN-GTT2-6	0
TRF-GAA1-6	0
PWWP3A	331
RPS15P9	3
EFNA2	58
FAM174C	323
CIRBP	4168
CIRBP-AS1	9
LOC105372236	2
LOC107985303	22
MIDN	2696
LOC102723811	9
ATP5F1D	1141
CBARP	5
STK11	582
HMGB2P1	0
LOC102725180	33
LOC102723798	18
GPX4	3709
POLR2E	979
ARHGAP45	1340
ABCA7	660
CNN2	2499
RNU6-2	3
TMEM259	2270
LOC105372235	0
GRIN3B	2
WDR18	308
ARID3A	138
KISS1R	3
R3HDM4	1060
RNU6-9	0
MIR3187	0
PLPPR3	30
MIR4745	0
PTBP1	281
LINC01836	36
LOC101928450	32
MISP	906
PALM	468
RPS2P52	3
PRSS57	15
FSTL3	7178
RNF126	495
FGF22	10
LOC105372234	19
POLRMT	415
LOC107987266	5
LOC100420586	0
HCN2	10
BSG	3470
BSG-AS1	1
GZMM	60
CDC34	529
TPGS1	325
MADCAM1-AS1	5
MADCAM1	3
ODF3L2	10
RNA5SP462	0
SHC2	379
C2CD4C	19
THEG	0
MIER2	377
PLPP2	62
VN2R11P	0
LOC107985295	4
GTF2IP19	0
RNU6-1076P	0
LOC101928344	6
LINC01002	8
CICP19	0
SEPTIN14P19	0
OR4F8P	0
WBP1LP11	0
OR4F17	1
OR4G1P	0
OR4G3P	0
FAM138F	0
MIR1302-11	0
LOC105376912	0
WASH5P	0
PARD6G	43
PARD6G-AS1	1
ADNP2	242
SLC25A6P4	0
RBFADN	7
RBFA	168
TXNL4A	623
HSBP1L1	226
SLC66A2	412
KCNG2	16
LOC105376875	0
LOC105372228	1
LOC102723506	15
LOC107985162	3
LOC101927897	35
LOC107985163	7
NFATC1	841
LOC107985149	1
LOC105372226	1
ATP9B	248
LOC105372224	1
LOC112268207	0
RNU6-655P	0
LOC105372218	0
LINC01029	0
RNA5SP461	0
LOC107985129	8
LOC100421527	0
LOC107985172	0
BDP1P	2
LOC107985171	2
GALR1	7
LOC107987261	7
LOC105372217	1
MBP	415
LOC100421894	0
LOC105372214	2
RPL26P35	33
ZNF236	74
RNU6-346P	1
ZNF236-DT	46
CCND3P2	0
LOC105372213	4
ARL2BPP1	0
LINC01879	11
LOC105372212	7
LOC107985151	1
LINC01927	0
LINC00683	1
LINC00908	4
ZNF516-DT	0
ZNF516-AS1	4
ZNF516	234
LOC105372211	1
LOC105372209	7
LOC105372210	0
LOC105372208	0
LINC01893	0
LOC105372206	0
LOC339298	14
LOC105372204	3
LOC105372203	7
LINC01898	7
LOC105372202	0
LOC105372201	31
LOC107985177	2
SMIM21	8
LOC105372200	94
TSHZ1	116
ZADH2	281
LOC105376874	15
LOC107985130	6
ZNF407-AS1	0
ZNF407	122
CNDP1	11
CNDP2	1809
DIPK1C	3
LINC01922	2
FAUP1	103
C18orf63	5
CYB5A	1843
RN7SL551P	0
TIMM21	107
FBXO15	38
LOC105372191	0
RN7SL401P	8
LOC105372190	0
LINC02582	0
LINC02864	18
NETO1-DT	0
MIR548AV	0
RNA5SP460	0
NETO1	12
HNRNPA1P11	5
CBLN2	7
LOC105372189	1
LOC102725148	7
LOC105376873	0
LINC01899	0
LOC105372186	0
LINC01541	0
LOC107985179	5
LOC100132647	10
LOC105372187	0
LOC105372188	0
LOC100421257	0
LOC105372185	4
LOC107985166	0
GTSCR1	7
RN7SL795P	0
LOC112268215	4
LARP7P3	0
LINC01910	21
LIVAR	7
LINC01909	6
SOCS6	166
LOC107985158	3
LOC105372180	21
RTTN	197
CD226	91
LOC107985138	21
LOC105372178	14
LOC105372179	62
DOK6	83
LOC107985136	0
LOC107985135	4
LOC107985134	6
LOC100418959	0
SDHCP1	2
RNU6-39P	0
CCDC102B	215
TMX3	290
MTL3P	0
AKR1B10P2	1
LINC01912	17
LOC100131011	0
LINC01903	3
LOC100129135	21
LOC105372172	2
FAM32DP	3
LOC105372173	2
LOC105372174	4
DSEL-AS1	1
RPL31P9	0
MIR5011	0
RNU6-1037P	0
CDH19	38
LOC105372170	2
PRPF19P1	2
CDH7	42
LOC105372169	0
LINC01916	2
LOC105372168	1
LOC101927404	0
LOC107985178	1
LOC105372167	5
LOC105372166	42
LINC01538	0
LINC01924	27
LINC00305	0
RPL12P39	0
SERPINB8	383
LOC105372165	18
HMSD	47
SERPINB10	57
SERPINB2	13
SERPINB7	1
SERPINB11	3
SERPINB3	4
SERPINB4	1
SERPINB13	42
SERPINB12	5
ATP5MC1P6	34
SERPINB5	8
LOC100422317	0
VPS4B	394
KDSR	700
BCL2	112
LOC105372161	1
LOC105372160	38
RNU6-142P	0
PHLPP1	123
RN7SL705P	4
ZCCHC2	217
ACTBP9	8
RPL17P44	0
TNFRSF11A	81
RELCH	225
PIGN	122
LOC105372158	5
RPIAP1	0
LOC112268209	1
LOC105372159	3
RNF152	162
LINC01544	8
LOC105372157	21
LSM6P1	0
RPL30P14	2
RNU6-116P	72
CDH20	23
HMGN1P31	1
LOC100420948	8
CTBP2P3	0
LOC105372156	1
LOC100421385	4
MRPS5P4	0
LOC101901828	0
MC4R	0
LOC105372155	53
LOC342784	1
RNU4-17P	0
RPS3AP49	40
LOC105372152	3
RNU6-567P	0
SINHCAFP2	6
ENTR1P1	16
RN7SL342P	1
NFE2L3P1	4
LOC100128022	6
LOC105372151	8
PMAIP1	131
RPLP0P12	10
GLUD1P4	12
RPS26P54	24
ACTBP3	0
CCBE1	353
LOC107985156	5
LMAN1	544
CPLX4	7
RAX	2
GRP	11
LOC100286992	0
SEC11C	492
OACYLP	11
RNU2-69P	0
ZNF532	288
LINC01926	1
RNU6-219P	0
MRPL37P1	4
LOC105372146	14
MALT1	450
MALT1-AS1	2
LOC102724745	80
RPL9P31	3
SNORA108	0
LOC105372145	0
ALPK2	9
MIR3591	0
MIR122	0
MIR122HG	1
LOC105372143	3
NEDD4L	4367
HMGN1P30	5
LOC105372140	4
RSL24D1P11	1
MRPS17P7	12
RNU6-742P	6
LOC105372141	26
TRG-TCC6-1	0
TRG-TCC5-1	4
ATP8B1	215
LOC100505549	35
NARS1	720
FECH	199
LOC112267870	6
ONECUT2	21
ST8SIA3	4
RNU6-737P	0
LINC02565	1
BOD1L2	0
LINC-ROR	32
LOC105372136	1
WDR7-OT1	31
WDR7	149
TXNL1	644
LOC105372135	0
LOC105372132	1
LINC01539	1
LINC01905	4
LOC642484	1
LOC107985164	6
LINC01416	0
LOC105372131	0
LOC107985183	0
LINC01415	53
LOC105372130	74
RPL21P126	9
LOC105372126	0
MIR4529	0
TCF4-AS1	0
TCF4	1000
RNA5SP459	0
LINC01929	1
LOC105372125	0
LOC107985125	11
MAP1LC3P	0
CCDC68	148
RPSAP57	1
RAB27B	96
DYNAP	16
CUPIN1P	5
SNRPGP2	65
C18orf54	68
STARD6	2
POLI	223
SNORA37	1
MBD2	954
RPL29P32	19
LINC01917	1
LINC01919	2
MIR4528	0
VN1R76P	2
DCC	65
LOC105372121	9
RPS8P3	2
LOC105372120	1
RSL24D1P9	4
LOC100420949	0
SS18L2P2	0
LINC01630	33
RNU1-46P	0
LOC105372118	2
MEX3C	175
SRSF10P1	8
SMAD4	753
LOC105372117	84
LOC107985152	9
ELAC1	41
ME2	243
RPL17P46	0
HNRNPA3P16	3
MRO	14
LOC105372116	0
MAPK4	176
CXXC1	428
MBD1	365
CFAP53	23
RN7SL310P	0
MIR4320	0
ADAD1P2	0
RNA5SP457	1
MYO5B	660
SCARNA17	19
SNHG22	1
ACAA2	990
LOC107984031	30
LOC112268210	15
SMUG1P1	0
LOC105372112	0
LIPG	103
LINC02837	0
SRP72P1	15
SNORD58B	0
SNORD58A	0
SNORD58C	12
RPL17	36
MIR1539	0
RPL17-C18orf32	0
C18orf32	58
PRR13P4	0
MIR4744	0
DYM	383
DYM-AS1	6
LOC105372108	18
SMAD7	386
LOC107987258	76
POLR3GP2	33
RNA5SP456	0
ZBTB7C-AS2	4
RNU6-708P	0
ZBTB7C-AS1	1
ZBTB7C	168
LOC105372101	3
MTCO2P2	60
SMAD2	924
LOC105372100	32
TPMTP1	8
MIR4527	0
MIR4527HG	21
RNU6-1131P	0
SKOR2	22
IER3IP1	535
LOC107985131	0
HDHD2	270
LOC105372098	42
ELOA2	0
ELOA3P	0
ELOA3BP	0
ELOA3DP	0
KATNAL2	55
LOC100421737	8
PIAS2	311
ST8SIA5-DT	25
RPS21P6	0
ST8SIA5	21
LOC105372096	26
LOXHD1	22
LOC105372095	1
RNF165	70
C18orf25	211
RNU6-1278P	0
HAUS1	123
TRK-CTT6-1	0
ATP5F1A	3083
RNY4P37	2
LOC100422497	6
RN7SKP26	0
PSTPIP2	183
SIGLEC15	13
EPG5	191
SLC14A1	192
LOC105372092	20
LOC105372093	0
LOC107985153	11
SLC14A2	68
LOC101927961	20
LOC105372091	5
MIR4319	0
SETBP1	125
SETBP1-DT	12
LOC105372089	0
LINC01601	0
MLECP1	0
LINC01478	5
KRT8P5	7
RNA5SP455	0
IBTKP1	0
LOC105372087	0
RNU6-443P	0
LOC105372088	0
SYT4	3
RIT2	26
RNA5SP454	0
LINC00907	43
PIK3C3	317
LOC105372085	0
LOC100301521	0
NPM1P1	0
LOC105372083	1
KC6	6
LOC107985168	0
LOC105372084	0
LOC107985132	0
LOC105372082	0
RPL17P45	19
LINC01477	1
LOC105372081	0
LINC01901	2
LINC01902	22
RNU6-1242P	0
MIR5583-1	0
MIR5583-2	0
LOC101927857	19
MIR924	0
RPL7AP66	74
LOC101927879	55
LOC112268214	2
MIR924HG	1
RNU6-706P	0
RN7SKP182	3
LOC105372077	0
LOC105372076	3
LOC112268212	5
LOC105372074	0
LOC105372072	1
LOC105372073	0
LOC102724417	1
RPL12P40	0
MIR4318	0
LOC107985118	0
SNORA111	0
LOC105372068	0
CELF4	91
LOC105372069	17
KIAA1328	215
TPGS2	502
LOC105372071	0
FHOD3	34
LOC791126	5
RNU4-3P	5
MOCOS	69
COSMOC	2
ELP2	510
SLC39A6	231
RPRD1A	300
C18orf21	74
LOC105372066	7
MIR3929	0
MIR187	0
NRBF2P1	1
LOC105372064	28
LOC105372065	0
MIR3975	0
GALNT1	469
INO80C	291
LOC105372063	5
RPL7AP67	0
ZNF396	26
ZNF24	622
LOC107985139	3
ZNF271P	234
ZSCAN30	17
ZNF397	141
MAPRE2	420
LOC105372061	2
RPL10AP13	0
DTNA	130
NOL4	45
LOC107985157	0
ASXL3	123
LOC105372059	5
CCDC178	9
LOC107985186	0
LOC105372058	16
RPS27P28	0
LOC105372055	41
LOC112268208	1
KLHL14	18
WBP11P1	28
HNRNPA1P7	247
GAREM1	286
CLUHP6	1
MEP1B	32
RNA5SP453	0
RNF138	184
RPS15AP35	13
HMGN2P44	27
RNF125	106
LOC100287539	0
PGDP1	11
RNU6-1050P	0
LOC100421591	34
TRAPPC8	225
SLC25A52	10
LOC390846	1
LRRC37A7P	1
RN7SKP44	1
B4GALT6	63
TTR	0
DSG2-AS1	21
DSG2	343
DSG3	15
DSG4	1
RNU6-167P	0
DSG1-AS1	15
DSG1	2
LOC105372049	0
DSC1	11
DSCAS	0
DSC2	210
DSC3	5
RNU6-857P	3
LOC105372047	1
LOC105372046	5
MIR302F	0
LOC105372045	3
HSPA9P2	0
LOC105372044	41
RNU6-408P	0
LOC105372043	1
ARIH2P1	7
CDH2	29
LOC105372042	1
LOC107985126	11
PA2G4P3	36
RBM22P1	29
LOC105372041	0
UBA52P9	0
LOC105372040	4
LOC105372038	5
LINC01908	0
LOC107985143	1
LOC105372036	0
ATP6V1E1P2	0
CHST9	12
AQP4-AS1	54
AQP4	3636
LOC440489	12
LOC105372035	2
PCAT18	0
LOC102725227	1
CIAPIN1P	26
MIR8057	0
KCTD1	31
LINC01543	0
LOC107985142	15
LOC105372034	22
RNU6-1289P	0
LOC100419894	0
SINHCAFP1	9
TAF4B	58
NPM1P2	0
DHFRP1	37
PSMA8	2
RPS24P18	20
SS18	603
RN7SL97P	4
LOC105372031	11
LOC107987256	10
ZNF521	63
LOC107985141	0
WBP2P1	0
LINC01894	0
LOC105372029	0
LOC105372028	0
PPIAP57	0
RAC1P1	0
LOC105372027	2
LINC01915	2
EIF4A3P1	3
LOC646629	0
LOC105372026	16
HRH4	26
IMPACT	167
MIR320C2	0
RNU6-435P	0
RNA5SP452	0
OSBPL1A	314
CABYR	29
LOC112268213	0
RNU5A-6P	0
TTC39C-AS1	18
TTC39C	80
LINC02958	11
LOC107985181	16
RPL23AP77	5
LAMA3	1268
RPS10P27	0
ANKRD29	771
NPC1	574
RMC1	262
RIOK3	572
TMEM241	142
CABLES1	389
RN7SL745P	1
MIR4741	0
RBBP8	379
UBE2CP2	2
LOC101927571	1
RNU6-1032P	4
LOC105372019	4
LOC101927548	0
LOC105372018	1
LOC105372017	2
RNU6-702P	6
GATA6	631
GATA6-AS1	76
RNU6ATAC20P	1
RNU7-17P	0
LINC01900	16
RNA5SP451	0
LOC105372016	5
RNU6-1038P	0
RPL34P32	24
MIR1-2	0
MIR133A1	0
MIR133A1HG	31
RN7SL233P	14
MIB1	267
LOC105376866	3
MIR320C1	0
ABHD3	94
SNRPD1	468
ESCO1	148
LOC101927521	4
GREB1L	108
GREB1L-DT	0
EXOGP1	8
LOC107985161	24
RNU6-120P	0
RPL21P128	11
ROCK1	1147
RNU6-721P	0
LOC644669	5
VN1R75P	0
LOC100652813	0
BNIP3P3	1
LOC112268217	1
LOC284269	7
LOC100887076	1
LINC01444	0
LINC01443	3
LOC105372010	2
FGF7P1	5
LINC01906	0
MIR3156-2	0
RNU6-1210P	0
LOC105372008	0
ANKRD30B	35
LOC105372007	9
LOC105372005	1
LOC105372006	1
VN1R74P	14
GTF2IP8	2
SNX19P3	0
OR4K8P	0
OR4K7P	0
LOC105372004	5
RNU6-1021P	0
POTEC	7
GRAMD4P7	0
CXADRP3	1
LONRF2P1	0
LOC105372003	2
FEM1AP2	3
TERF1P2	5
LOC729774	1
LOC100419891	1
CYP4F35P	46
LOC100419052	1
RHOT1P1	3
RNU6-316P	0
ANKRD20A5P	48
NF1P5	2
LOC100631380	0
FRG2LP	2
VN1R73P	0
ZNF519	33
LOC100128776	0
RPL36AP49	13
MC2R	0
MC5R	4
RNMT	192
RN7SL362P	0
FAM210A	100
MIR4526	0
LOC102724615	22
LOC107985120	2
MIR5190	0
LDLRAD4-AS1	16
C18orf15	0
LDLRAD4	163
LOC100130487	0
LOC646203	10
CEP192	109
SEH1L	318
EIF4A2P1	0
STK25P1	1
PTPN2	739
LINC01882	2
CEP76	31
PSMG2	363
HMGB3P28	17
SPIRE1	507
LOC105371998	5
PRELID3A	22
RNU7-129P	0
LOC107985154	3
AFG3L2	323
TUBB6	2566
RNU6-170P	0
LOC105371996	0
CIDEA	17
MIX23P3	18
C18orf61	27
PMM2P2	0
SDHDP1	0
RNU6-324P	0
ANKRD62	22
LOC100533852	3
ADGRA3P1	3
LOC646044	25
LOC107985122	3
IMPA2	563
LOC101927511	33
MPPE1	193
CHMP1B	742
ASNSP6	7
GNAL	26
MIR7153	0
NPIPB1P	17
SLC35G4	55
LINC01255	0
LINC01928	1
LOC107985173	1
LOC105371995	0
LOC100130329	16
LOC105371993	10
LOC105371992	1
MIR6788	0
KIAA0895LP1	1
PIEZO2	116
LOC101927410	1
LOC107987262	10
PMM2P1	0
MIX23P1	9
LINC01887	30
LOC105371990	6
NAPG	274
APCDD1	199
LINC01254	0
LOC105371988	7
LOC105371989	0
LOC105371986	11
LOC105371985	1
LOC105371984	5
LOC105371983	0
RNA5SP450	0
VAPA	2713
LOC105371982	2
TXNDC2	1
PIGPP4	3
RNA5SP449	2
RN7SL862P	0
ZNF415P1	38
LOC105371981	3
RAB31	2051
KRT18P8	18
LINC02856	3
RNU6-903P	0
PPP4R1-AS1	10
PPP4R1	1853
RNU2-27P	4
IRX4P1	3
RALBP1	957
LOC105371980	4
TWSG1	270
TWSG1-DT	2
LOC107985188	17
ANKRD12	3837
NDUFV2-AS1	27
NDUFV2	1113
RPS4XP19	4
MTCL1	46
GACAT2	0
TOMM20P3	0
RAB12	525
AKR1B1P6	8
THEMIS3P	0
RN7SL50P	0
COP1P1	1
LOC100192426	3
LOC107985119	3
PTPRM	1128
LOC105371976	5
LOC112577592	0
LOC105371975	15
LOC105371974	3
LOC105371973	2
LRRC30	0
SLC25A51P2	0
LOC101927188	2
LAMA1	53
RNU6-916P	0
SCML2P1	15
LINC00668	7
ARHGAP28	37
ARHGAP28-AS1	7
RN7SL282P	5
LOC107985176	33
LOC105371972	3
LINC01387	5
RPL6P27	938
RNU6-349P	0
MIR4317	0
L3MBTL4-AS1	56
RNU5F-3P	2
L3MBTL4	215
LOC121725015	2
TMEM200C	9
MIR3976	0
MIR3976HG	2
LOC100286986	3
LOC107985145	13
EPB41L3	453
LOC105371970	31
LOC107985144	42
ZBTB14	86
LOC100422274	28
LINC00667	292
LINC00526	13
AKAIN1	3
BOD1P2	16
LINC01892	0
PPIAP14	0
LOC105371968	0
ELOCP27	74
DLGAP1-AS5	0
GAPDHP66	42
DLGAP1-AS4	13
RNU6-831P	2
MIR6718	0
DLGAP1-AS3	29
LOC107985137	20
LOC105371967	1
DLGAP1-AS2	38
DLGAP1-AS1	133
LOC100419892	1
RN7SL39P	0
DLGAP1	53
GAPLINC	27
LOC105371965	11
BOD1P1	2
TGIF1	897
RPL21P127	10
IGLJCOR18	18
RPL31P59	0
LINC01895	0
MYL12B	4003
MYL12-AS1	11
MYL12A	4402
LOC101927044	13
RNU7-25P	0
MYOM1	73
SNRPCP4	3
LOC105371963	0
CHORDC1P4	32
LPIN2	1122
EMILIN2	350
SMCHD1	439
CBX3P2	2
RNU6-340P	2
KATNBL1P3	2
NDC80	13
LOC100128926	9
METTL4	58
LOC105371961	0
LOC105371956	1
LOC105371957	2
AIDAP3	0
LOC105371958	3
LOC105371960	0
LOC105371954	13
LOC100129774	3
RN7SKP72	0
LINC00470	35
COX6CP3	10
SLC25A3P3	0
LOC105371953	5
LOC107985165	2
LINC01904	0
ADCYAP1	171
LOC441806	0
BOLA2P1	4
RNU1-109P	0
YES1	621
ENOSF1	365
TYMS	20
TYMSOS	1
LOC105371952	5
CLUL1	21
RN7SKP146	7
CETN1	2
LINC01925	0
LOC107985155	2
COLEC12	999
THOC1	198
USP14	349
LOC105371951	9
MIR8078	0
ROCK1P1	61
IL9RP4	1
TUBB8B	7
LOC105371950	0
LINC02564	0
VN1R72P	0
LOC105379281	0
LOC101929749	2
LOC105379280	56
LOC105379279	0
MGC70870	26
LOC100287188	63
RPL23AP87	12
LOC100505909	6
LOC105371948	1
LOC101929650	1
LOC101930496	5
LOC107987251	84
ZNF750	10
FN3K	297
FN3KRP	290
LOC101929552	0
LOC105376791	1
MIR4525	0
RAB40B	167
WDR45B	707
LOC105371942	29
ARL2BPP9	9
FOXK2	600
TRX-CAT1-8	0
NARF	413
NARF-AS2	6
CYBC1	525
HEXD-IT1	6
HEXD	298
OGFOD3	376
UTS2R	24
TEX19	1
SECTM1	552
CD7	102
LOC107985059	16
LINC01970	15
CSNK1D	2478
MIR6787	1
SLC16A3	461
CCDC57	407
SNORD134	0
FASN	1870
DUS1L	800
GPS1	794
RFNG	316
DCXR-DT	4
DCXR	789
RAC3	60
LRRC45	206
CENPX	497
ASPSCR1	444
LOC105371939	5
NOTUM	45
MYADML2	0
PYCR1	48
MAFG-DT	34
MAFG	625
SIRT7	222
NPB	0
PCYT2	240
ANAPC11	858
ALYREF	777
ARHGDIA	4160
P4HB	4029
LOC105376789	4
LOC105371929	5
SLC25A10	85
MRPL12	451
MIR6786	0
HGS	1040
ARL16	254
CCDC137	222
OXLD1	192
PDE6G	13
TSPAN10	6
NPLOC4	994
FAAP100	276
FSCN2	23
ACTG1	24942
LINC01971	1
LOC112268189	0
LOC105371926	4
MIR3186	0
MIR4740	2
BAHCC1	92
LOC100130370	2
LOC112268186	3
TMEM105	9
LINC00482	31
SLC38A10	1450
NDUFAF8	306
LOC105371925	2
TEPSIN	72
CEP131	220
PVALEF	0
MIR1250	0
MIR338	0
MIR3065	0
MIR657	0
AATK	615
LOC107987250	156
BAIAP2	1725
BAIAP2-DT	290
LOC100129503	9
CHMP6	454
RPL12P37	16
LOC400627	7
LOC107985022	0
LOC101928855	13
LOC107985021	32
RPL31P7	6
LOC105371922	8
RPTOR	255
RPL32P31	1
NPTX1	33
MIR4730	3
ENDOV	168
RNF213-AS1	9
RNF213	983
SLC26A11	190
SGSH	404
CARD14	19
EIF4A3	667
GAA	1317
MIR1268B	7
CCDC40	71
TBC1D16	228
LINC01978	7
LINC01979	13
CBX4	197
LINC01977	17
LOC102723961	22
CBX8	25
CBX2	13
ENPP7	1
LINC02078	30
MIR4739	0
RBFOX3	47
ENGASE	298
C1QTNF1	755
C1QTNF1-AS1	9
CANT1	594
LGALS3BP	4357
CEP295NL	0
TIMP2	2620
RPL9P29	2
USP36	651
RNU6-638P	0
CYTH1	325
LOC112268196	13
SCAT1	18
RN7SL454P	0
LOC100419624	0
DNAH17-AS1	7
LOC107985047	8
DNAH17	101
PGS1	547
RN7SL236P	11
SOCS3-DT	69
SOCS3	11823
LOC105371912	55
LINC01993	12
THA1P	31
LOC105371910	1
TMEM235	8
BIRC5	46
AFMID	155
LOC107985050	6
TK1	75
SYNGR2	3081
EIF5AP2	17
C17orf99	45
TMC8	198
TMC6	836
RNU6-625P	1
UBE2V2P2	6
LOC107985010	3
TNRC6C	373
LOC105371909	1
RNU1-80P	10
LOC107985087	19
LINC01973	6
LOC105371908	16
LINC01987	0
LOC107985079	2
LOC100507351	5
LOC400622	0
LOC105371903	1
LOC112268198	36
LOC112268199	17
MIR4316	0
CYCSP40	2
RNU4-47P	28
LOC105371901	7
LOC105371900	3
MIR6516	0
SCARNA16	0
SEC14L1	1954
SNHG20	45
LOC105371899	3
MGAT5B	22
LINC00868	2
LOC107985089	0
LINC02080	24
RNU6-97P	6
MFSD11	279
MIR636	0
SRSF2	1651
METTL23	231
JMJD6	909
RNY4P36	10
MXRA7	1048
LOC105274304	0
RNU6-227P	0
PTMAP13	22
ST6GALNAC1	72
LOC122455342	2
ST6GALNAC2	350
SNORD1A	19
SNORD1B	1
SNORD1C	0
SNHG16	1333
PRCD	24
CYGB	157
RHBDF2	315
AANAT	7
RPL7P49	0
UBE2O	196
SPHK1	500
HMGN2P43	3
RNU6-24P	0
PRPSAP1	348
QRICH2	72
UBALD2	1122
LOC107985019	4
LOC105371896	2
ATF4P3	430
ATP5MGP6	1
RNF157	113
RNF157-AS1	16
FOXJ1	122
LOC101928447	0
MIR6868	1
EXOC7	646
ZACN	0
GALR2	3
SRP68	841
EVPL	787
CDK3	0
TEN1	0
TEN1-CDK3	6
ACOX1	426
FBF1	109
MRPL38	517
TRIM65	122
TRIM47	565
WBP2	2624
UNC13D	2338
UNK	203
MIR4738	0
H3-3B	9842
GALK1	423
ITGB4	447
SAP30BP	1098
LOC107985013	7
SMIM6	71
SMIM5	89
RECQL5	217
MYO15B	997
LLGL2	1581
LOC107985023	6
TSEN54	258
CASKIN2	1004
MIR6785	0
TMEM94	604
RNU6-938P	0
MIR3678	0
RPL36AP7	68
GRB2	1199
SLC25A19	65
MIF4GD-DT	4
MIF4GD	236
MRPS7	491
GGA3	282
NUP85	321
SUMO2	1339
JPT1	422
LOC107985034	1
NT5C	389
ARMC7	396
SLC16A5	824
TRIM80P	38
RN7SL573P	2
ATP5PD	1476
TRR-TCG3-1	0
TRR-CCT2-1	0
TRR-CCT1-1	1
KCTD2	471
RNU6-362P	1
MRPL58	157
CDR2L	347
HID1-AS1	18
HID1	416
OTOP3	1
OTOP2	12
USH1G	0
FADS6	5
FDXR	170
GRIN2C	19
TMEM104	153
NAT9	216
SLC9A3R1	215
MIR3615	0
SLC9A3R1-AS1	38
CD300LF	161
RAB37	57
LOC105371894	104
CD300E	419
LOC101928343	5
CD300LD-AS1	1
CD300LD	1
CD300H	17
CD300C	97
LOC107985074	1
CD300LB	33
CD300A	193
GPRC5C	493
RNA5SP448	0
GPR142	2
BTBD17	3
LOC107985078	0
KIF19	14
LOC105371891	0
DNAI2	21
TTYH2	58
MGC16275	8
RPL38	3716
LINC02074	6
LOC105371888	9
LOC107985081	10
LINC02092	0
LINC00469	2
LOC100134391	0
LOC107985091	0
LOC101928251	1
SDK2	42
CDC42EP4	1121
CPSF4L	42
C17orf80	65
FAM104A	227
COG1	255
SSTR2	68
POLR3KP2	6
ATG12P1	15
RN7SKP180	0
SLC39A11	105
LOC105371887	7
LOC107985005	4
RPL32P33	17
LOC107985006	1
LINC00511	4
LINC00673	26
LINC02003	1
SOX9	100
LOC107987249	0
LINC02097	0
SOX9-AS1	20
LOC102723517	73
LINC01152	13
ROCR	0
LOC107985015	14
RNU7-155P	0
CASC17	18
LOC100131241	0
LOC105371884	2
CALM2P1	0
KCNJ2	80
KCNJ2-AS1	8
LOC105371882	10
KCNJ16	47
LINC01028	8
LOC112267896	1
LOC105371881	1
LINC01497	1
LINC01483	26
LOC107985073	10
LOC105371880	4
MAP2K6	95
LOC105371879	1
LOC105371878	0
SNRPGP4	0
ABCA5	234
PRO1804	0
ABCA10	60
MIR4524A	0
MIR4524B	0
SEC24AP1	0
ABCA6	180
ABCA9-AS1	0
ABCA9	72
ABCA8	353
LOC105371874	94
LOC105371877	0
LINC01482	5
LOC105371873	42
FAM20A	829
MIR635	4
WIPI1	97
PRKAR1A	279
TRUND-NNN5-1	0
SLC16A6	91
ARSG	64
AMZ2	401
ARHGAP27P2	1
LOC105371870	49
LOC105371871	1
RDM1P3	20
SH3GL1P3	0
LRRC37A16P	13
LINC00674	415
FBXO36P1	4
KPNA2	352
TRR-CCG2-1	0
C17orf58	46
RN7SL622P	0
BPTF	720
RPL17P41	1
RPSAP67	3
SNORA38B	4
NOL11	243
LOC101928045	114
MIR548AA2	0
MIR548D2	0
RN7SL756P	2
PITPNC1	349
PSMD12	599
RNA5SP447	8
HELZ-AS1	6
RPL36AP48	0
HELZ	319
CACNG1	6
CACNG4	368
RNA5SP446	0
CACNG5	25
MIR634	0
RNA5SP445	0
RNU6-928P	0
PRKCA-AS1	1
RN7SL735P	0
PRKCA	216
RNA5SP444	0
APOH	253
PSMD7P1	2
LOC107984972	22
LOC105371867	55
LOC100419102	1
LOC107984971	3
LOC100420638	13
CEP112	354
AXIN2	148
LINC02563	0
ZNF848P	0
RGS9	122
LOC100507002	10
LOC105371864	12
GNA13	718
